Time,Category,Source,Headline,Sentiment_Score,Sentiment,Market_Impact,URL
2026-02-03 11:15,National (Pakistan),The News,Halle Berry shares her take on aging in Hollywood,0.952,Bullish,High,https://www.thenews.com.pk/latest/1390814-halle-berry-shares-her-take-on-aging-in-hollywood
2026-02-03 11:15,National (Pakistan),The News,Melissa Joan Hart drops nearly 20 lbs with ONE simple diet change,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390819-melissa-joan-hart-drops-nearly-20-lbs-with-one-simple-diet-change
2026-02-03 11:15,National (Pakistan),The News,Future of 'The Kelly Clarkson Show' laid bare,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390816-future-of-the-kelly-clarkson-show-laid-bare
2026-02-03 11:15,National (Pakistan),The News,Justin Baldoni compliments Blake Lively in leaked voice memo amid legal battle,0.984,Bullish,High,https://www.thenews.com.pk/latest/1390812-justin-baldoni-compliments-blake-lively-in-leaked-voice-memo-amid-legal-battle
2026-02-03 11:15,National (Pakistan),The News,Catherine Zeta-Jones reveals what truly pulled her away from Hollywood,0.975,Bullish,High,https://www.thenews.com.pk/latest/1390813-catherine-zeta-jones-reveals-what-truly-pulled-her-away-from-hollywood
2026-02-03 11:15,National (Pakistan),The News,Gracie Abrams shares intimate birthday tribute to Paul Mescal,0.997,Bullish,High,https://www.thenews.com.pk/latest/1390811-gracie-abrams-gives-rare-glimpse-into-romance-with-paul-mescal
2026-02-03 11:15,National (Pakistan),The News,Olivia Culpo gets real about 'extreme anxiety' as a new mom,0.896,Bullish,High,https://www.thenews.com.pk/latest/1390810-olivia-culpo-responds-after-follower-warns-about-possible-dangers-of-daughter-colettes-sleep-position
2026-02-03 11:15,National (Pakistan),The News,Bebe Rexha gives an update on her love life after public plea for a baby daddy,0.994,Bullish,High,https://www.thenews.com.pk/latest/1390806-bebe-rexha-gives-an-update-on-her-love-life-after-public-plea-for-a-baby-daddy
2026-02-03 11:15,National (Pakistan),The News,Halle Berry reveals where she stands on marriage with Van Hunt,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390804-halle-berry-reveals-where-she-stands-on-marriage-with-van-hunt
2026-02-03 11:15,National (Pakistan),The News,Keke Palmer shares unconventional relationship rule: 'I like my alone time',0.996,Bullish,High,https://www.thenews.com.pk/latest/1390808-keke-palmer-shares-unconventional-relationship-rule
2026-02-03 11:15,National (Pakistan),The News,Machine Gun Kelly unveils new ear ink at Grammys pre-party,0.773,Bullish,High,https://www.thenews.com.pk/latest/1390801-mgk-unveils-new-ear-ink-at-grammys-pre-party
2026-02-03 11:15,National (Pakistan),The News,Christopher Nolan gets honest about managing two major roles,0.953,Bullish,High,https://www.thenews.com.pk/latest/1390791-christopher-nolan-on-serving-dual-roles-im-prepared
2026-02-03 11:15,National (Pakistan),The News,Timothee Chalamet sets record straight on his awards 'quest',0.99,Bullish,High,https://www.thenews.com.pk/latest/1390809-timothe-chalamet-sets-record-straight-on-his-awards-quest
2026-02-03 11:15,National (Pakistan),The News,"Gracie Abrams, Paul Mescal's romance gets stronger",0.996,Bullish,High,https://www.thenews.com.pk/latest/1390799-gracie-abrams-paul-mescals-romance-gets-stronger
2026-02-03 11:15,National (Pakistan),The News,Gigi Hadid's brother mourns companion who helped save his life,-0.052,Neutral,Low,https://www.thenews.com.pk/latest/1390798-gigi-hadids-brother-mourns-companion-who-helped-save-his-life
2026-02-03 11:15,National (Pakistan),The News,Timothee Chalamet makes shocking claim about performing Bob Dylan songs on 'SNL',0.724,Bullish,High,https://www.thenews.com.pk/latest/1390793-timothee-chalamet-makes-shocking-claim-about-performing-bob-dylan-songs-on-snl
2026-02-03 11:15,National (Pakistan),The News,Why Halle Berry trusted former teacher with such big role in her kids' lives?,0.94,Bullish,High,https://www.thenews.com.pk/latest/1390792-halle-berry-reveals-teacher-who-became-godmother-to-both-her-kids
2026-02-03 11:15,National (Pakistan),The News,Selena Gomez celebrates major milestone for personal brand,0.995,Bullish,High,https://www.thenews.com.pk/latest/1390777-selena-gomez-over-the-moon-about-her-ulta-beauty-brands-expansion
2026-02-03 11:15,National (Pakistan),The News,Kristen Stewart breaks silence on her 2017 'SNL' monologue,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390789-kristen-stewart-breaks-silence-on-her-2017-snl-monologue
2026-02-03 11:15,National (Pakistan),The News,"Leonardo DiCaprio, Vittoria Ceretti's relationship enters choppy waters: 'Will she keep paying the price?'",0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390787-leonardo-dicaprio-vittoria-cerettis-relationship-enters-choppy-waters-will-she-keep-paying-the-price
2026-02-03 11:15,National (Pakistan),The News,Derek Hough says wife Hayley asked THIS to doctors post craniectomy,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390785-derek-hough-says-wife-hayley-asked-this-to-doctors-post-craniectomy
2026-02-03 11:15,National (Pakistan),The News,Taylor Swift watches on as relationship with Travis Kelce gets put to the test with,0.962,Bullish,High,https://www.thenews.com.pk/latest/1390784-taylor-swift-watches-on-as-relationship-with-travis-kelce-gets-put-to-the-test-with
2026-02-03 11:15,National (Pakistan),The News,Brooklyn Beckham put on blast publically: 'You never would have landed Nicola Peltz',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390779-brooklyn-beckham-put-on-blast-publically-you-never-would-have-landed-nicola-peltz
2026-02-03 11:15,National (Pakistan),The News,"Reba McEntire gives update on Kelly Clarkson, her kids after Brandon Blackstock's death",0.951,Bullish,High,https://www.thenews.com.pk/latest/1390776-reba-mcentire-gives-update-on-kelly-clarkson-her-kids-after-brandon-blackstocks-death
2026-02-03 11:15,National (Pakistan),The News,Catherine Zeta-Jones regrets leaving large roles in big-budget movies?,0.959,Bullish,High,https://www.thenews.com.pk/latest/1390767-catherine-zeta-jones-looks-back-at-big-roles-she-passed-on
2026-02-03 11:15,National (Pakistan),The News,Halle Berry gets candid about her objection to press interviews,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390766-halle-berry-on-not-giving-media-interviews-i-got-tired
2026-02-03 11:15,National (Pakistan),The News,'Scream 7' makes franchise history with IMAX debut,0.625,Bullish,High,https://www.thenews.com.pk/latest/1390765-scream-7-makes-franchise-history-with-imax-debut
2026-02-03 11:15,National (Pakistan),The News,Miley Cyrus shades Lady Gaga at 2026 Grammy Awards?,0.943,Bullish,High,https://www.thenews.com.pk/latest/1390752-miley-cyrus-shades-lady-gaga-at-2026-grammy-awards
2026-02-03 11:15,National (Pakistan),The News,Kristin Davis reveals why THIS scene in 'S*x and the City' was reshot,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390763-kristin-davis-reveals-why-this-scene-in-sx-and-the-city-was-reshot
2026-02-03 11:15,National (Pakistan),The News,Miley Cyrus still obsesses over ex-husband Liam Hemsworth?,-0.147,Bearish,Low,https://www.thenews.com.pk/latest/1390760-miley-cyrus-still-obsesses-over-ex-husband-liam-hemsworth
2026-02-03 11:15,National (Pakistan),The News,'They got ya man!' 50 Cent wants to make documentary on Jay-Z after Epstein files release,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390759-they-got-ya-man-50-cents-wants-to-make-documentary-on-jay-z-after-epstein-files-release
2026-02-03 11:15,National (Pakistan),The News,Katy Perry's ex-husband Russell Brand mocks her new boyfriend Justin Trudeau,0.939,Bullish,High,https://www.thenews.com.pk/latest/1390756-katy-perrys-ex-husband-russell-brand-mocks-her-new-boyfriend-justin-trudeau
2026-02-03 11:15,National (Pakistan),The News,SZA celebrates big win with Kendrick Lamar,0.997,Bullish,High,https://www.thenews.com.pk/latest/1390750-sza-celebrates-big-win-with-kendrick-lamar
2026-02-03 11:15,National (Pakistan),The News,Chrissy Teigen shown deleted tweets as she laughs at Trevor Noah's Grammy jokes,0.912,Bullish,High,https://www.thenews.com.pk/latest/1390755-chrissy-teigen-shows-deleted-tweets-as-she-enjoys-trevor-noah-grammy-jokes
2026-02-03 11:15,National (Pakistan),The News,'Stranger Things' franchise marches on with new trailer,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390754-stranger-things-tales-from-85-trailer-shows-hawkins-is-in-danger
2026-02-03 11:15,National (Pakistan),The News,Kristen Stewart's new film dubbed 'nightmare' version of 'Emily in Paris',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390749-kristen-stewarts-upcoming-film-called-emily-in-paris-but-in-hell
2026-02-03 11:15,National (Pakistan),The News,Angelina Jolie sees red after being 'outplayed' by Nicole Kidman?,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390746-angelina-jolie-sees-red-after-being-outplayed-by-nicole-kidman
2026-02-03 11:15,National (Pakistan),The News,Jennifer Lopez revisits 2000 Grammys dress that gave birth to Google Images,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390743-jennifer-lopez-revisits-2000-grammys-dress-that-gave-birth-to-google-images
2026-02-03 11:15,National (Pakistan),The News,"Savannah Guthrie misses 'Today' show, addresses mom's disappearance",0.485,Bullish,Medium,https://www.thenews.com.pk/latest/1390747-savannah-guthrie-breaks-silence-over-moms-disappearance
2026-02-03 11:15,National (Pakistan),The News,Bianca Censori shocks fans with new snap with Kanye West,0.986,Bullish,High,https://www.thenews.com.pk/latest/1390741-fans-in-shock-to-see-bianca-censori-in-full-clothes-with-ye
2026-02-03 11:15,National (Pakistan),The News,Travis Kelce's big loss impacts Taylor Swift relationship?,0.958,Bullish,High,https://www.thenews.com.pk/latest/1390739-travis-kelces-losses-impacts-taylor-swift-relationship
2026-02-03 11:15,National (Pakistan),The News,"Best dressed celebs at Grammys 2026: Sabrina Carpenter, Katseye, more",0.992,Bullish,High,https://www.thenews.com.pk/latest/1390718-best-dressed-celebs-at-grammys-2026
2026-02-03 11:15,National (Pakistan),The News,Jack Thorne points out similarity in 'Adolescence' and 'Lord of the Flies' show,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390734-jack-thorne-points-out-similarity-in-adolescence-and-lord-of-the-flies-show
2026-02-03 11:15,National (Pakistan),The News,Trevor Noah in trouble after 2026 Grammy Awards Epstein remark?,0.077,Neutral,Low,https://www.thenews.com.pk/latest/1390730-trevor-noah-faces-flak-by-us-president-over-his-epstein-comment-at-grammys
2026-02-03 11:15,National (Pakistan),The News,"Brooklyn Beckham is making Victoria, David 'brace themselves as he's done 'playing along'",-0.704,Bearish,High,https://www.thenews.com.pk/latest/1390725-brooklyn-beckham-is-making-victoria-david-brace-themselves-as-hes-done-playing-along
2026-02-03 11:15,National (Pakistan),The News,Olivia Dean fights back tears after winning first Grammy Award,0.995,Bullish,High,https://www.thenews.com.pk/latest/1390715-olivia-dean-fights-back-tears-after-winning-first-grammy-award
2026-02-03 11:15,National (Pakistan),The News,Grammys 2026: Lady Gaga thanks fiancé Michael Polansky after big win,0.997,Bullish,High,https://www.thenews.com.pk/latest/1390708-grammys-2026-lady-gaga-thanks-fiance-michael-polansky-after-big-win
2026-02-03 11:15,International,MarketWatch,Teradyne’s stock soars after this ‘absolute blowout’ forecast that was fueled by AI,0.0,Neutral,Low,https://www.marketwatch.com/story/teradynes-stock-soars-after-this-absolute-blowout-forecast-that-was-fueled-by-ai-2dfc3d8a?mod=mw_rss_topstories
2026-02-03 11:15,International,MarketWatch,"Here’s what’s worth streaming in February 2026 on Netflix, Hulu, Peacock and more",0.226,Bullish,Medium,https://www.marketwatch.com/story/heres-whats-worth-streaming-in-february-2026-on-netflix-hulu-peacock-and-more-e050db23?mod=mw_rss_topstories
2026-02-03 11:15,International,MarketWatch,‘This is our second marriage’: We’re in our 60s. How do we split expenses if we move in together and rent one house?,0.0,Neutral,Low,https://www.marketwatch.com/story/this-is-our-second-marriage-were-in-our-60s-how-do-we-split-expenses-if-we-move-in-together-and-rent-one-house-46d77656?mod=mw_rss_topstories
2026-02-03 11:15,International,MarketWatch,AMD’s stock rises ahead of earnings. Why investors are feeling upbeat.,0.128,Bullish,Low,https://www.marketwatch.com/story/amds-stock-rises-ahead-of-earnings-why-investors-are-feeling-upbeat-e027e473?mod=mw_rss_topstories
2026-02-03 11:15,International,MarketWatch,"‘Hell of a story, isn’t it?’: My brother stole $500K from my ailing father. Can we get justice?",0.58,Bullish,High,https://www.marketwatch.com/story/hell-of-a-story-isnt-it-my-brother-stole-500k-from-my-ailing-father-can-we-get-justice-e2848289?mod=mw_rss_topstories
2026-02-03 11:15,International,MarketWatch,Palantir’s stock surges as AI demand drives another record quarter,-0.128,Bearish,Low,https://www.marketwatch.com/story/palantirs-stock-surges-as-ai-demand-drives-another-record-quarter-deb6b082?mod=mw_rss_topstories
2026-02-03 11:15,International,MarketWatch,‘We live on Social Security and pensions’: I’m in my 70s and my house needs repairs. Do I take out a $50K loan — or sell stocks?,0.34,Bullish,Medium,https://www.marketwatch.com/story/we-live-on-social-security-and-pensions-im-in-my-70s-and-my-house-needs-repairs-do-i-take-out-a-50k-loan-or-sell-stocks-44c2ddbe?mod=mw_rss_topstories
2026-02-03 11:15,International,MarketWatch,Where home buyers have landed the best deals we’ve seen on houses in over a decade,0.637,Bullish,High,https://www.marketwatch.com/story/where-home-buyers-have-landed-the-best-deals-weve-seen-on-houses-in-over-a-decade-6077d81e?mod=mw_rss_topstories
2026-02-03 11:15,International,MarketWatch,Walt Disney firing on all cylinders but higher costs zap the bottom line,-0.178,Bearish,Low,https://www.marketwatch.com/story/walt-disney-misses-on-net-profit-despite-record-theme-park-revenue-eae1edb2?mod=mw_rss_topstories
2026-02-03 11:15,International,MarketWatch,Tesla’s stock falls as bleak new sales figures signal more pain for beleaguered EV business,-0.556,Bearish,High,https://www.marketwatch.com/story/teslas-stock-falls-as-bleak-new-sales-figures-signal-more-pain-for-beleaguered-ev-business-ca1a7c50?mod=mw_rss_topstories
2026-02-03 11:15,International,Investing.com,RTX’s Collins Aerospace extends service agreement with Singapore Airlines,0.572,Bullish,High,https://www.investing.com/news/company-news/rtxs-collins-aerospace-extends-service-agreement-with-singapore-airlines-93CH-4480629
2026-02-03 11:15,International,Investing.com,Telefónica and Liberty Global to lead £2b acquisition of Netomnia - report,0.527,Bullish,High,https://www.investing.com/news/stock-market-news/telefonica-and-liberty-global-to-lead-2b-acquisition-of-netomnia--report-93CH-4480625
2026-02-03 11:15,International,Investing.com,Serabi Gold confirms operations continue after recent incidents,0.0,Neutral,Low,https://www.investing.com/news/company-news/serabi-gold-confirms-operations-continue-after-recent-incidents-93CH-4480619
2026-02-03 11:15,International,Investing.com,OpenAI shift to focus on ChatGPT triggers senior staff departures- FT,0.0,Neutral,Low,https://www.investing.com/news/stock-market-news/openai-shift-to-focus-on-chatgpt-triggers-senior-staff-departures-ft-93CH-4480618
2026-02-03 11:15,International,Investing.com,"Russia is ready for a new world with no nuclear limits, Ryabkov says",0.077,Neutral,Low,https://www.investing.com/news/world-news/russia-is-ready-for-a-new-world-with-no-nuclear-limits-ryabkov-says-4480613
2026-02-03 11:15,International,Investing.com,Taiwan stocks lower at close of trade; Taiwan Weighted down 1.45%,-0.296,Bearish,Medium,https://www.investing.com/news/stock-market-news/taiwan-stocks-lower-at-close-of-trade-taiwan-weighted-down-145-4480617
2026-02-03 11:15,International,Investing.com,First community corp director Reynolds buys $14.8k in FCCO,0.0,Neutral,Low,https://www.investing.com/news/insider-trading-news/first-community-corp-director-reynolds-buys-148k-in-fcco-93CH-4480615
2026-02-03 11:15,International,Investing.com,"Australia reverses course with rate hike, markets bet on more",0.0,Neutral,Low,https://www.investing.com/news/economy-news/australias-central-bank-raises-rates-for-first-time-in-two-years-4480567
2026-02-03 11:15,International,Investing.com,Top consulting firms test boundaries with China workarounds,0.202,Bullish,Medium,https://www.investing.com/news/stock-market-news/top-consulting-firms-test-boundaries-with-china-workarounds-4480592
2026-02-03 11:15,International,Investing.com,Commission sues Trump administration over refusal to restore New York tunnel funding,0.296,Bullish,Medium,https://www.investing.com/news/general-news/commission-sues-trump-administration-over-refusal-to-restore-new-york-tunnel-funding-4480614
