Time,Category,Source,Headline,Sentiment_Score,Sentiment,Market_Impact,URL
2026-02-01 00:02,National (Pakistan),Express Tribune,"PSX rebounds to over 184,100 points",0.0,Neutral,Low,https://tribune.com.pk/story/2589995/psx-rebounds-to-over-184100-points
2026-02-01 00:02,National (Pakistan),Express Tribune,Food prices keep inflation up,0.0,Neutral,Low,https://tribune.com.pk/story/2589999/food-prices-keep-inflation-up
2026-02-01 00:02,National (Pakistan),Express Tribune,"World Bank, PRA agree to digitalise tax system",0.361,Bullish,Medium,https://tribune.com.pk/story/2589993/world-bank-pra-agree-to-digitalise-tax-system
2026-02-01 00:02,National (Pakistan),Express Tribune,Standing committee orders Sindh to clear dues,0.382,Bullish,Medium,https://tribune.com.pk/story/2589996/standing-committee-orders-sindh-to-clear-dues
2026-02-01 00:02,National (Pakistan),The News,Eminem fans breathe sigh of relief after Epstein files release,0.494,Bullish,Medium,https://www.thenews.com.pk/latest/1390548-eminem-fans-breathe-sigh-of-relief-after-epstein-files-release
2026-02-01 00:02,National (Pakistan),The News,Catherine O'Hara gets candid about her most memorable role,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390546-catherine-ohara-gets-candid-about-her-most-memorable-role
2026-02-01 00:02,National (Pakistan),The News,Kristian Bush takes pride in Sugarland's music: 'This mattered',0.34,Bullish,Medium,https://www.thenews.com.pk/latest/1390547-kristian-bush-takes-pride-in-sugarlands-music-this-mattered
2026-02-01 00:02,National (Pakistan),The News,Jay-Z takes big hit on Instagram after new Epstein files release,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390543-jay-z-takes-big-hit-on-instagram-after-new-epstein-files-release
2026-02-01 00:02,National (Pakistan),The News,'RHONJ' Dolores Catania spills key details of son Frankie's upcoming wedding,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390544-rhonj-dolores-catania-spills-key-details-of-son-frankies-upcoming-wedding
2026-02-01 00:02,National (Pakistan),The News,Bella Hadid's ex boyfriend Adan Banuelos arrested,-0.477,Bearish,Medium,https://www.thenews.com.pk/latest/1390542-bella-hadids-ex-boyfriend-adan-banuelos-arrested
2026-02-01 00:02,National (Pakistan),The News,Sydney Sweeney gets playful dating response: Read here,0.44,Bullish,Medium,https://www.thenews.com.pk/latest/1390541-puka-nacua-tries-his-luck-with-sydney-sweeney
2026-02-01 00:02,National (Pakistan),The News,Jennifer Lawrence opens up about her 'happy place',0.572,Bullish,High,https://www.thenews.com.pk/latest/1390540-jennifer-lawrence-opens-up-about-her-happy-place
2026-02-01 00:02,National (Pakistan),The News,Epstein files show Jay-Z was not part of Epstein circle,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390539-epstein-files-shows-jay-z-was-not-pat-of-epstein-circle
2026-02-01 00:02,National (Pakistan),The News,How did Catherine O'Hara die?,-0.599,Bearish,High,https://www.thenews.com.pk/latest/1390538-how-did-catherine-o-hara-die
2026-02-01 00:02,International,MarketWatch,"How do I get the extra $6,000 ‘senior bonus’ this tax season?",0.0,Neutral,Low,https://www.marketwatch.com/story/how-do-i-get-the-extra-6-000-senior-bonus-this-tax-season-8ce0dfd0?mod=mw_rss_topstories
2026-02-01 00:02,International,MarketWatch,Meet the teen investors building a path to the new American dream,0.25,Bullish,Medium,https://www.marketwatch.com/story/more-teens-are-investing-in-the-stock-market-as-the-american-dream-falls-out-of-reach-03457e1e?mod=mw_rss_topstories
2026-02-01 00:02,International,MarketWatch,Why many large-bank stocks look like bargains for long-term investors,0.361,Bullish,Medium,https://www.marketwatch.com/story/why-many-large-bank-stocks-look-like-bargains-for-long-term-investors-431d8611?mod=mw_rss_topstories
2026-02-01 00:02,International,MarketWatch,‘I‘m facing an ethical dilemma’: My widowed mother is cutting my step siblings out of the family trust. Do I have a responsibility?,0.459,Bullish,Medium,https://www.marketwatch.com/story/im-facing-an-ethical-dilemma-my-widowed-mother-is-cutting-my-step-siblings-out-of-the-family-trust-do-i-have-an-ethical-responsibility-59e60ffb?mod=mw_rss_topstories
2026-02-01 00:02,International,MarketWatch,"Here’s what’s worth streaming in February 2026 on Netflix, Hulu, Peacock and more",0.226,Bullish,Medium,https://www.marketwatch.com/story/heres-whats-worth-streaming-in-february-2026-on-netflix-hulu-peacock-and-more-e050db23?mod=mw_rss_topstories
2026-02-01 00:02,International,MarketWatch,‘I am the third trustee’: My selfish brother is executor of our family estate. Can I retitle property in my name?,-0.477,Bearish,Medium,https://www.marketwatch.com/story/my-distrustful-and-selfish-brother-is-executor-of-our-family-estate-how-can-i-clip-his-wings-a1958a91?mod=mw_rss_topstories
2026-02-01 00:02,International,MarketWatch,‘I’m rich in everything but parents’: I inherited $400K. Is it unwise to use this money to buy a house with my boyfriend?,0.318,Bullish,Medium,https://www.marketwatch.com/story/im-rich-in-everything-but-parents-i-inherited-400k-is-it-unwise-to-use-this-money-to-buy-a-house-with-my-boyfriend-37837138?mod=mw_rss_topstories
2026-02-01 00:02,International,MarketWatch,This chart tracks the ‘single greatest predictor’ of stock-market returns — it’s never done this before,0.637,Bullish,High,https://www.marketwatch.com/story/this-chart-tracks-the-single-greatest-predictor-of-stock-market-returns-and-its-never-done-this-before-171daf85?mod=mw_rss_topstories
2026-02-01 00:02,International,MarketWatch,The world’s largest asset manager says you can’t count on bonds anymore. What are retirees supposed to do now?,0.361,Bullish,Medium,https://www.marketwatch.com/story/the-worlds-largest-asset-manager-says-you-cant-count-on-bonds-anymore-what-are-retirees-supposed-to-do-now-469853ac?mod=mw_rss_topstories
2026-02-01 00:02,International,MarketWatch,Should you ever cancel a credit card? Bilt’s confusing rewards shake-up puts renters in a tough spot.,0.318,Bullish,Medium,https://www.marketwatch.com/story/should-you-ever-cancel-a-credit-card-bilts-confusing-rewards-shake-up-puts-renters-in-a-tough-spot-8b561d1b?mod=mw_rss_topstories
2026-02-01 00:02,International,Investing.com,US government starts likely brief shutdown as House fails to approve deal,-0.421,Bearish,Medium,https://www.investing.com/news/economy-news/odds-of-us-government-shutdown-rise-after-funding-deal-stalls-in-senate-4475992
2026-02-01 00:02,International,Investing.com,Zelenskiy says Ukraine is getting ready for new peace talks next week,0.718,Bullish,High,https://www.investing.com/news/world-news/zelenskiy-says-ukraine-is-getting-ready-for-new-peace-talks-next-week-4477664
2026-02-01 00:02,International,Investing.com,US judge declines to halt Trump’s Minnesota immigration agent surge,0.0,Neutral,Low,https://www.investing.com/news/world-news/us-judge-declines-to-halt-trumps-minnesota-immigration-agent-surge-4477653
2026-02-01 00:02,International,Investing.com,Protesters in Copenhagen rally for Danish veterans after Trump remarks,-0.226,Bearish,Medium,https://www.investing.com/news/world-news/protesters-in-copenhagen-rally-for-danish-veterans-after-trump-remarks-4477663
2026-02-01 00:02,International,Investing.com,"Bitcoin falls below $80,000, continuing decline",0.0,Neutral,Low,https://www.investing.com/news/forex-news/bitcoin-falls-below-80000-continuing-decline-4477662
2026-02-01 00:02,International,Investing.com,Fatal traffic accident at Serabi Gold’s Palito mine claims worker’s life,-0.765,Bearish,High,https://www.investing.com/news/company-news/fatal-traffic-accident-at-serabi-golds-palito-mine-claims-workers-life-93CH-4477661
2026-02-01 00:02,International,Investing.com,"Valo U.S. tour: CEO tells Investing.com about strategy, road to profitability",0.273,Bullish,Medium,https://www.investing.com/news/stock-market-news/valo-us-tour-ceo-tells-investingcom-about-strategy-road-to-profitability-4477660
2026-02-01 00:02,International,Investing.com,"Israeli strikes on Gaza kill more than 30, Palestinian health officials say",-0.802,Bearish,High,https://www.investing.com/news/world-news/israeli-strikes-kill-12-in-gaza-health-ministry-says-4477638
2026-02-01 00:02,International,Investing.com,SpaceX seeks FCC nod for solar-powered satellite data centers for AI,0.0,Neutral,Low,https://www.investing.com/news/stock-market-news/spacex-seeks-fcc-nod-for-solarpowered-satellite-data-centers-for-ai-4477659
2026-02-01 00:02,International,Investing.com,Ethereum Falls 10% In Selloff,0.0,Neutral,Low,https://www.investing.com/news/cryptocurrency-news/ethereum-falls-10-in-selloff-4477658
