Time,Category,Source,Headline,Sentiment_Score,Sentiment,Market_Impact,URL
2026-02-01 01:21,National (Pakistan),DAWN Business,"KSE-100 closes in the green at 184,174.48 points on Friday",0.0,Neutral,Low,https://www.dawn.com/news/1969888/kse-100-closes-in-the-green-at-18417448-points-on-friday
2026-02-01 01:21,National (Pakistan),DAWN Business,Gold slumps 4pc as bets of a more hawkish Fed chair rise,0.0,Neutral,Low,https://www.dawn.com/news/1969892/gold-slumps-4pc-as-bets-of-a-more-hawkish-fed-chair-rise
2026-02-01 01:21,National (Pakistan),DAWN Business,"EU-India deal a wake-up call, say exporters",0.0,Neutral,Low,https://www.dawn.com/news/1969805/eu-india-deal-a-wake-up-call-say-exporters
2026-02-01 01:21,National (Pakistan),DAWN Business,Uplift AI announces $3.5m funding,0.0,Neutral,Low,https://www.dawn.com/news/1969895/uplift-ai-announces-35m-funding
2026-02-01 01:21,National (Pakistan),DAWN Business,Power bills to bite harder,0.0,Neutral,Low,https://www.dawn.com/news/1969804/power-bills-to-bite-harder
2026-02-01 01:21,National (Pakistan),DAWN Business,KP seeks Centre’s help amid loss of revenue due to border closure,0.103,Bullish,Low,https://www.dawn.com/news/1969801/kp-seeks-centres-help-amid-loss-of-revenue-due-to-border-closure
2026-02-01 01:21,National (Pakistan),DAWN Business,AD Ports to review cargo charges,-0.273,Bearish,Medium,https://www.dawn.com/news/1969828/ad-ports-to-review-cargo-charges
2026-02-01 01:21,National (Pakistan),DAWN Business,NA panel seeks PM’s intervention to resolve potato crop crisis,-0.361,Bearish,Medium,https://www.dawn.com/news/1969833/na-panel-seeks-pms-intervention-to-resolve-potato-crop-crisis
2026-02-01 01:21,National (Pakistan),DAWN Business,Petrol tax hike on cards to offset diesel price rise,0.0,Neutral,Low,https://www.dawn.com/news/1969803/petrol-tax-hike-on-cards-to-offset-diesel-price-rise
2026-02-01 01:21,National (Pakistan),DAWN Business,"Meltdown on PSX: index plunges over 6,000 points",0.0,Neutral,Low,https://www.dawn.com/news/1969806/meltdown-on-psx-index-plunges-over-6000-points
2026-02-01 01:21,National (Pakistan),DAWN Business,Power bills to bite harder in February; govt working on incentive tariff package,0.361,Bullish,Medium,https://www.dawn.com/news/1969867/power-bills-to-bite-harder-in-february-govt-working-on-incentive-tariff-package
2026-02-01 01:21,National (Pakistan),DAWN Business,"National Assembly panel seeks detailed report on PIA accord, employee safeguards",0.34,Bullish,Medium,https://www.dawn.com/news/1969865/national-assembly-panel-seeks-detailed-report-on-pia-accord-employee-safeguards
2026-02-01 01:21,National (Pakistan),DAWN Business,AGP audit observations cannot be used against taxpayers: Supreme Court,0.557,Bullish,High,https://www.dawn.com/news/1969839/agp-audit-observations-cannot-be-used-against-taxpayers-supreme-court
2026-02-01 01:21,National (Pakistan),DAWN Business,Oil prices gain 1.5pc on increasing concerns of Iran attack,0.077,Neutral,Low,https://www.dawn.com/news/1969725/oil-prices-gain-15pc-on-increasing-concerns-of-iran-attack
2026-02-01 01:21,National (Pakistan),DAWN Business,India’s gold demand to fall in 2026 as jewellery slump offsets investment rise,-0.128,Bearish,Low,https://www.dawn.com/news/1969715/indias-gold-demand-to-fall-in-2026-as-jewellery-slump-offsets-investment-rise
2026-02-01 01:21,National (Pakistan),DAWN Business,ECC okays offloading 0.8m tonnes of wheat,0.477,Bullish,Medium,https://www.dawn.com/news/1969675/ecc-okays-offloading-08m-tonnes-of-wheat
2026-02-01 01:21,National (Pakistan),DAWN Business,FPCCI disputes power circular debt report,-0.557,Bearish,High,https://www.dawn.com/news/1969671/fpcci-disputes-power-circular-debt-report
2026-02-01 01:21,National (Pakistan),DAWN Business,Textile exporters demand relief package,0.382,Bullish,Medium,https://www.dawn.com/news/1969674/textile-exporters-demand-relief-package
2026-02-01 01:21,National (Pakistan),DAWN Business,"Gold price soars to Rs551,662 per tola",0.0,Neutral,Low,https://www.dawn.com/news/1969672/gold-price-soars-to-rs551662-per-tola
2026-02-01 01:21,National (Pakistan),DAWN Business,Govt steps up efforts to revive rice exports,0.34,Bullish,Medium,https://www.dawn.com/news/1969673/govt-steps-up-efforts-to-revive-rice-exports
2026-02-01 01:21,National (Pakistan),Express Tribune,Petrol remains unchanged as govt hikes high-speed diesel by Rs11.3,0.0,Neutral,Low,https://tribune.com.pk/story/2590124/petrol-remains-unchanged-as-govt-hikes-high-speed-diesel-by-rs113
2026-02-01 01:21,National (Pakistan),Express Tribune,Banks open as tax gap hits Rs374b,0.0,Neutral,Low,https://tribune.com.pk/story/2589997/banks-open-as-tax-gap-hits-rs374b
2026-02-01 01:21,National (Pakistan),Express Tribune,"Rupee remains resilient on China deals, remittance inflows",0.0,Neutral,Low,https://tribune.com.pk/story/2590057/rupee-remains-resilient-on-china-deals-remittance-inflows
2026-02-01 01:21,National (Pakistan),Express Tribune,Cabinet questions polymer notes,0.0,Neutral,Low,https://tribune.com.pk/story/2590000/cabinet-questions-polymer-notes
2026-02-01 01:21,National (Pakistan),Express Tribune,FinMin urges debt markets to cut bank dominance,-0.421,Bearish,Medium,https://tribune.com.pk/story/2589992/finmin-urges-debt-markets-to-cut-bank-dominance
2026-02-01 01:21,National (Pakistan),Express Tribune,Further decline in gold and silver prices across markets,0.0,Neutral,Low,https://tribune.com.pk/story/2590050/further-decline-in-gold-and-silver-prices-across-markets
2026-02-01 01:21,National (Pakistan),Express Tribune,"PSX rebounds to over 184,100 points",0.0,Neutral,Low,https://tribune.com.pk/story/2589995/psx-rebounds-to-over-184100-points
2026-02-01 01:21,National (Pakistan),Express Tribune,Food prices keep inflation up,0.0,Neutral,Low,https://tribune.com.pk/story/2589999/food-prices-keep-inflation-up
2026-02-01 01:21,National (Pakistan),Express Tribune,"World Bank, PRA agree to digitalise tax system",0.361,Bullish,Medium,https://tribune.com.pk/story/2589993/world-bank-pra-agree-to-digitalise-tax-system
2026-02-01 01:21,National (Pakistan),Express Tribune,Standing committee orders Sindh to clear dues,0.382,Bullish,Medium,https://tribune.com.pk/story/2589996/standing-committee-orders-sindh-to-clear-dues
2026-02-01 01:21,National (Pakistan),Express Tribune,Oil holds near six-month high,0.0,Neutral,Low,https://tribune.com.pk/story/2590001/oil-holds-near-six-month-high
2026-02-01 01:21,National (Pakistan),Express Tribune,"PSX rebounds to over 184,100 points",0.0,Neutral,Low,https://tribune.com.pk/story/2589995/psx-rebounds-to-over-184100-points
2026-02-01 01:21,National (Pakistan),Express Tribune,Food prices keep inflation up,0.0,Neutral,Low,https://tribune.com.pk/story/2589999/food-prices-keep-inflation-up
2026-02-01 01:21,National (Pakistan),Express Tribune,Oil holds near six-month high,0.0,Neutral,Low,https://tribune.com.pk/story/2590001/oil-holds-near-six-month-high
2026-02-01 01:21,National (Pakistan),Express Tribune,GSP+ remains 'crucial framework' for mutually beneficial EU trade: FM Dar,0.44,Bullish,Medium,https://tribune.com.pk/story/2589911/gsp-remains-crucial-framework-for-mutually-beneficial-eu-trade-fm-dar
2026-02-01 01:21,National (Pakistan),Express Tribune,"Gold crashes by over Rs35,000 per tola",0.0,Neutral,Low,https://tribune.com.pk/story/2589998/gold-crashes-by-over-rs35000-per-tola
2026-02-01 01:21,National (Pakistan),Express Tribune,Standing committee orders Sindh to clear dues,0.382,Bullish,Medium,https://tribune.com.pk/story/2589996/standing-committee-orders-sindh-to-clear-dues
2026-02-01 01:21,National (Pakistan),Express Tribune,"World Bank, PRA agree to digitalise tax system",0.361,Bullish,Medium,https://tribune.com.pk/story/2589993/world-bank-pra-agree-to-digitalise-tax-system
2026-02-01 01:21,National (Pakistan),Express Tribune,"Gold crashes by over Rs35,000 per tola",0.0,Neutral,Low,https://tribune.com.pk/story/2589998/gold-crashes-by-over-rs35000-per-tola
2026-02-01 01:21,National (Pakistan),Express Tribune,Fuel prices likely to rise from Feb 1 amid inflation pressures,-0.318,Bearish,Medium,https://tribune.com.pk/story/2589667/fuel-prices-likely-to-rise-from-feb-1-amid-inflation-pressures
2026-02-01 01:21,National (Pakistan),Express Tribune,"Pakistan, Sri Lanka hold 13th JEC",0.0,Neutral,Low,https://tribune.com.pk/story/2589638/pakistan-sri-lanka-hold-13th-jec
2026-02-01 01:21,National (Pakistan),Express Tribune,"Aurangzeb, German envoy review tax reforms, investment climate",0.0,Neutral,Low,https://tribune.com.pk/story/2589635/aurangzeb-german-envoy-review-tax-reforms-investment-climate
2026-02-01 01:21,National (Pakistan),Express Tribune,Australia looks for mining ventures,0.0,Neutral,Low,https://tribune.com.pk/story/2589454/australia-looks-for-mining-ventures
2026-02-01 01:21,National (Pakistan),The News,Adrien Brody set to make his Broadway debut: 'Love the intimacy of theater',0.637,Bullish,High,https://www.thenews.com.pk/latest/1390550-adrien-brody-set-to-make-his-broadway-debut-love-the-intimacy-of-theater
2026-02-01 01:21,National (Pakistan),The News,Eminem fans breathe sigh of relief after Epstein files release,0.494,Bullish,Medium,https://www.thenews.com.pk/latest/1390548-eminem-fans-breathe-sigh-of-relief-after-epstein-files-release
2026-02-01 01:21,National (Pakistan),The News,Catherine O'Hara gets candid about her most memorable role,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390546-catherine-ohara-gets-candid-about-her-most-memorable-role
2026-02-01 01:21,National (Pakistan),The News,Kristian Bush takes pride in Sugarland's music: 'This mattered',0.34,Bullish,Medium,https://www.thenews.com.pk/latest/1390547-kristian-bush-takes-pride-in-sugarlands-music-this-mattered
2026-02-01 01:21,National (Pakistan),The News,Jay-Z takes big hit on Instagram after new Epstein files release,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390543-jay-z-takes-big-hit-on-instagram-after-new-epstein-files-release
2026-02-01 01:21,National (Pakistan),The News,'RHONJ' Dolores Catania spills key details of son Frankie's upcoming wedding,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390544-rhonj-dolores-catania-spills-key-details-of-son-frankies-upcoming-wedding
2026-02-01 01:21,National (Pakistan),The News,Bella Hadid's ex boyfriend Adan Banuelos arrested,-0.477,Bearish,Medium,https://www.thenews.com.pk/latest/1390542-bella-hadids-ex-boyfriend-adan-banuelos-arrested
2026-02-01 01:21,National (Pakistan),The News,Sydney Sweeney gets playful dating response: Read here,0.44,Bullish,Medium,https://www.thenews.com.pk/latest/1390541-puka-nacua-tries-his-luck-with-sydney-sweeney
2026-02-01 01:21,National (Pakistan),The News,Jennifer Lawrence opens up about her 'happy place',0.572,Bullish,High,https://www.thenews.com.pk/latest/1390540-jennifer-lawrence-opens-up-about-her-happy-place
2026-02-01 01:21,National (Pakistan),The News,Epstein files show Jay-Z was not part of Epstein circle,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390539-epstein-files-shows-jay-z-was-not-pat-of-epstein-circle
2026-02-01 01:21,National (Pakistan),The News,How did Catherine O'Hara die?,-0.599,Bearish,High,https://www.thenews.com.pk/latest/1390538-how-did-catherine-o-hara-die
2026-02-01 01:21,National (Pakistan),The News,Rachel McAdams gets candid about casting twist in 'Mean Girls',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390536-rachel-mcadams-reveals-casting-story-of-mean-girls
2026-02-01 01:21,National (Pakistan),The News,'Bridgerton' star Hannah Dodd reflects on Francesca's relatable 'innocence',0.382,Bullish,Medium,https://www.thenews.com.pk/latest/1390537-bridgerton-star-hannah-dodd-reflects-on-francescas-relatable-innocence
2026-02-01 01:21,National (Pakistan),The News,James Cameron shares controversial opinion on 'Terminator Salvation',0.103,Bullish,Low,https://www.thenews.com.pk/latest/1390535-james-cameron-on-terminator-salvation-not-bad
2026-02-01 01:21,National (Pakistan),The News,Kenan Thompson on his departure from 'Saturday Night Live': 'It's always sad',-0.477,Bearish,Medium,https://www.thenews.com.pk/latest/1390534-kenan-thompson-on-his-departure-from-saturday-night-live-its-always-sad
2026-02-01 01:21,National (Pakistan),The News,Britney Spears' extreme financial crisis comes to light,-0.657,Bearish,High,https://www.thenews.com.pk/latest/1390533-britney-spears-extreme-financial-crisis-comes-to-light
2026-02-01 01:21,National (Pakistan),The News,"David, Victoria Beckham take the high road amid Brooklyn snub",-0.421,Bearish,Medium,https://www.thenews.com.pk/latest/1390531-brooklyn-beckhams-scathing-post-draws-silent-response-from-david-victoria-beckham
2026-02-01 01:21,National (Pakistan),The News,Jason Derulo's career takes turn as he marks major milestone,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390530-jason-derulo-calls-it-a-day-for-his-pop-icon-persona
2026-02-01 01:21,National (Pakistan),The News,Jackson White lifts the lid on early days of his relationship with Grace Van Patten,0.421,Bullish,Medium,https://www.thenews.com.pk/latest/1390527-jackson-white-lifts-the-lid-on-early-days-of-his-relationship-with-grace-van-patten
2026-02-01 01:21,National (Pakistan),The News,Here's why Catherine O'Hara could not film for second season of 'The Studio',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390522-heres-why-catherine-o-hara-could-not-film-for-second-season-of-the-studio
2026-02-01 01:21,National (Pakistan),The News,Priscilla Presley accused of lying about not marrying again after Elvis Presley,-0.681,Bearish,High,https://www.thenews.com.pk/latest/1390521-priscilla-presley-lied-about-not-marrying-after-elvis-presley
2026-02-01 01:21,National (Pakistan),The News,Rosanna Arquette opens up about Toto's song 'Rosanna',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390517-rosanna-arquette-opens-up-about-toto-s-song-rosanna
2026-02-01 01:21,National (Pakistan),The News,Laura Dern reveals what David Lynch told her that changed everything,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390515-laura-dern-on-david-lynch-taking-her-under-his-wing
2026-02-01 01:21,National (Pakistan),The News,Beckhams At War: Piers Morgan discusses Brooklyn Beckham's feud on his show,-0.743,Bearish,High,https://www.thenews.com.pk/latest/1390516-beckhams-at-war-piers-morgan-discusses-brooklyn-beckhams-feud-on-his-show
2026-02-01 01:21,National (Pakistan),The News,Catherine O'Hara's last shocking moments revealed,-0.402,Bearish,Medium,https://www.thenews.com.pk/latest/1390510-details-about-catherine-oharas-medical-emergency-before-death-come-to-light
2026-02-01 01:21,National (Pakistan),The News,Catherine O'Hara's family annouces 'celebration of life' in honor of late star,0.494,Bullish,Medium,https://www.thenews.com.pk/latest/1390512-catherine-oharas-family-set-to-celebrate-actress-life-in-special-event
2026-02-01 01:21,National (Pakistan),The News,Laura Dern slams 'preventative botox' and ageism against women: 'It's tragic!',-0.509,Bearish,High,https://www.thenews.com.pk/latest/1390506-laura-dern-blasts-preventative-beauty-procedures-and-ageism
2026-02-01 01:21,National (Pakistan),The News,Griff reveals priceless career advice Taylor Swift gave,0.202,Bullish,Medium,https://www.thenews.com.pk/latest/1390500-griff-gushes-over-taylor-swifts-support
2026-02-01 01:21,National (Pakistan),The News,Charli xcx gets honest about prospects of making James Bond theme song,0.67,Bullish,High,https://www.thenews.com.pk/latest/1390501-charli-xcx-reveals-if-she-would-do-james-bond-theme-song
2026-02-01 01:21,National (Pakistan),The News,Tom Holland gets emotional as 'Spider-Man 4' filming nears end,0.153,Bullish,Low,https://www.thenews.com.pk/latest/1390498-tom-holland-gets-emotional-as-spider-man-4-filming-nears-end
2026-02-01 01:21,National (Pakistan),The News,Eugene and Dan Levy share tributes for 'Schitt's Creek' icon Catherine O'Hara,0.296,Bullish,Medium,https://www.thenews.com.pk/latest/1390480-eugene-and-dan-levy-break-silence-over-catherine-oharas-death
2026-02-01 01:21,National (Pakistan),The News,Why Violet Bridgerton pulled back in Lord Marcus romance revealed,0.557,Bullish,High,https://www.thenews.com.pk/latest/1390495-lady-violet-lord-marcuss-budding-romance-explained
2026-02-01 01:21,National (Pakistan),The News,"Victoria, David Beckham's major strategy after Brooklyn blistering public attack revealed",-0.477,Bearish,Medium,https://www.thenews.com.pk/latest/1390490-victoria-david-beckhams-major-strategy-after-brooklyn-blistering-public-attack-revealed
2026-02-01 01:21,National (Pakistan),The News,"Danielle Bernstein, Cooper Weisman call it quits 7 months after getting engaged",0.402,Bullish,Medium,https://www.thenews.com.pk/latest/1390489-danielle-bernstein-cooper-weisman-call-it-quits-7-months-after-getting-engaged
2026-02-01 01:21,National (Pakistan),The News,Hip-hop pioneer Michael '5000' Watts breathes his last at 52,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390484-hip-hop-pioneer-michael-5000-watts-breathes-his-last-at-52
2026-02-01 01:21,National (Pakistan),The News,Brianna LaPaglia recalls 'toxic' relationship with Zach Bryan,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390478-brianna-lapaglia-recalls-toxic-relationship-with-zach-bryan
2026-02-01 01:21,National (Pakistan),The News,Seth Rogen pays heartfelt tribute to late actress Catherine O'Hara,0.542,Bullish,High,https://www.thenews.com.pk/latest/1390477-seth-rogen-pays-heartfelt-tribute-to-late-actress-catherine-ohara
2026-02-01 01:21,National (Pakistan),The News,Kylie Jenner reveals design details she's 'in love' with in new Hidden Hills home tour,0.637,Bullish,High,https://www.thenews.com.pk/latest/1390476-kylie-jenner-shares-first-look-inside-new-hidden-hills-home
2026-02-01 01:21,National (Pakistan),The News,Jason Biggs reveals force behind wake-up call that led to sobriety,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390475-jason-biggs-reveals-force-behind
2026-02-01 01:21,National (Pakistan),The News,Bianca Censori's several attempts to leave Kanye West come to light,-0.052,Neutral,Low,https://www.thenews.com.pk/latest/1390470-bianca-censori-reportedly-tried-to-leave-kanye-west-marriage-multiple-times-before-his-rehab-stay
2026-02-01 01:21,National (Pakistan),The News,Dua Lipa shares Paris getaway with fiancé Callum Turner,0.296,Bullish,Medium,https://www.thenews.com.pk/latest/1390461-dua-lipa-shares-paris-getaway-with-fianc-callum-turner
2026-02-01 01:21,National (Pakistan),The News,Why Sydney Sweeney's independence makes dating complicated? Source,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390467-why-sydney-sweeneys-independence-makes-dating-complicated-source
2026-02-01 01:21,National (Pakistan),The News,Ariana Grande makes cheeky joke after 'six-finger' editing fail,-0.318,Bearish,Medium,https://www.thenews.com.pk/latest/1390462-ariana-grande-makes-cheeky-joke-after-vogue-editing-fail
2026-02-01 01:21,National (Pakistan),The News,Pete Davidson reacts to Machine Gun Kelly's baby in sweet dad-chat moment,0.153,Bullish,Low,https://www.thenews.com.pk/latest/1390458-pete-davidson-reacts-to-mgks-baby
2026-02-01 01:21,National (Pakistan),The News,What Catherine O'Hara wanted to be remembered for most before her death at 71,-0.633,Bearish,High,https://www.thenews.com.pk/latest/1390460-what-catherine-ohara-wanted-to-be-remembered-for-most-before-her-death-at-71
2026-02-01 01:21,National (Pakistan),The News,Sydney Sweeney 'absolutely loved' Brad Pitt for THIS on-set gesture,0.636,Bullish,High,https://www.thenews.com.pk/latest/1390457-sydney-sweeney-praises-brad-pitt-for-this-on-set-gesture
2026-02-01 01:21,National (Pakistan),The News,Michael Keaton grieves loss of costar Catherine O'Hara,-0.66,Bearish,High,https://www.thenews.com.pk/latest/1390456-michael-keaton-grieves-loss-of-costar-catherine-ohara
2026-02-01 01:21,National (Pakistan),The News,Normani reveals her wedding must-haves as she plans her big day with DK Metcalf,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390459-normani-reveals-her-wedding-must-haves-as-she-plans-her-big-day-with-dk-metcalf
2026-02-01 01:21,National (Pakistan),The News,Brooks Nader breaks silence on dating status after Ben Affleck hookup talk,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390454-brooks-nader-breaks-silence-on-dating-status-after-ben-affleck-buzz
2026-02-01 01:21,National (Pakistan),The News,Pedro Pascal pays emotional tribute to Catherine O'Hara after her death,-0.511,Bearish,High,https://www.thenews.com.pk/latest/1390452-pedro-pascal
2026-02-01 01:21,International,MarketWatch,Kevin Warsh isn’t who investors think he is — how you can profit from their mistake,0.128,Bullish,Low,https://www.marketwatch.com/story/trump-picked-kevin-warsh-to-boost-markets-what-this-means-for-your-portfolio-f83826cb?mod=mw_rss_topstories
2026-02-01 01:21,International,MarketWatch,Loading up on your employer’s stock is tempting in a bull market. But how much is too much?,0.0,Neutral,Low,https://www.marketwatch.com/story/loading-up-on-your-employers-stock-is-tempting-in-a-bull-market-but-how-much-is-too-much-ec90fec9?mod=mw_rss_topstories
2026-02-01 01:21,International,MarketWatch,Most of us make assumptions about growth and value stocks. Here’s what we get wrong.,0.226,Bullish,Medium,https://www.marketwatch.com/story/most-of-us-make-assumptions-about-growth-and-value-stocks-heres-what-we-get-wrong-19da9b31?mod=mw_rss_topstories
2026-02-01 01:21,International,MarketWatch,This is the No. 1 thing Americans worry about being able to afford in retirement — and it’s not food or housing,-0.44,Bearish,Medium,https://www.marketwatch.com/story/this-is-the-no-1-thing-americans-worry-about-being-able-to-afford-in-retirement-and-its-not-food-or-housing-4f5fe40c?mod=mw_rss_topstories
2026-02-01 01:21,International,MarketWatch,"How do I get the extra $6,000 ‘senior bonus’ this tax season?",0.0,Neutral,Low,https://www.marketwatch.com/story/how-do-i-get-the-extra-6-000-senior-bonus-this-tax-season-8ce0dfd0?mod=mw_rss_topstories
2026-02-01 01:21,International,MarketWatch,Meet the teen investors building a path to the new American dream,0.25,Bullish,Medium,https://www.marketwatch.com/story/more-teens-are-investing-in-the-stock-market-as-the-american-dream-falls-out-of-reach-03457e1e?mod=mw_rss_topstories
2026-02-01 01:21,International,MarketWatch,Why many large-bank stocks look like bargains for long-term investors,0.361,Bullish,Medium,https://www.marketwatch.com/story/why-many-large-bank-stocks-look-like-bargains-for-long-term-investors-431d8611?mod=mw_rss_topstories
2026-02-01 01:21,International,MarketWatch,‘I‘m facing an ethical dilemma’: My widowed mother is cutting my step siblings out of the family trust. Do I have a responsibility?,0.459,Bullish,Medium,https://www.marketwatch.com/story/im-facing-an-ethical-dilemma-my-widowed-mother-is-cutting-my-step-siblings-out-of-the-family-trust-do-i-have-an-ethical-responsibility-59e60ffb?mod=mw_rss_topstories
2026-02-01 01:21,International,MarketWatch,"Here’s what’s worth streaming in February 2026 on Netflix, Hulu, Peacock and more",0.226,Bullish,Medium,https://www.marketwatch.com/story/heres-whats-worth-streaming-in-february-2026-on-netflix-hulu-peacock-and-more-e050db23?mod=mw_rss_topstories
2026-02-01 01:21,International,MarketWatch,‘I am the third trustee’: My selfish brother is executor of our family estate. Can I retitle property in my name?,-0.477,Bearish,Medium,https://www.marketwatch.com/story/my-distrustful-and-selfish-brother-is-executor-of-our-family-estate-how-can-i-clip-his-wings-a1958a91?mod=mw_rss_topstories
2026-02-01 01:21,International,Investing.com,UK’s Starmer says ex-Prince Andrew should testify before Congress over Epstein ties,0.0,Neutral,Low,https://www.investing.com/news/world-news/uks-starmer-says-exprince-andrew-should-testify-before-congress-over-epstein-ties-4477668
2026-02-01 01:21,International,Investing.com,"Ford held talks with China’s Xiaomi over EV partnership, FT reports",0.0,Neutral,Low,https://www.investing.com/news/stock-market-news/ford-held-talks-with-chinas-xiaomi-over-ev-partnership-ft-reports-4477667
2026-02-01 01:21,International,Investing.com,"Waymo seeking about $16 billion near $110 billion valuation, Bloomberg News reports",0.0,Neutral,Low,https://www.investing.com/news/stock-market-news/waymo-seeking-about-16-billion-near-110-billion-valuation-bloomberg-news-reports-4477666
2026-02-01 01:21,International,Investing.com,"Bitcoin falls below $80,000, continuing decline",0.0,Neutral,Low,https://www.investing.com/news/forex-news/bitcoin-falls-below-80000-continuing-decline-4477662
2026-02-01 01:21,International,Investing.com,Chicago mayor tells police to probe allegations of illegal activity by immigration agents,-0.557,Bearish,High,https://www.investing.com/news/politics-news/chicago-mayor-tells-police-to-probe-allegations-of-illegal-activity-by-immigration-agents-4477665
2026-02-01 01:21,International,Investing.com,"Gas leak caused blast in Iran’s Bandar Abbas, Iranian media say",-0.34,Bearish,Medium,https://www.investing.com/news/world-news/explosion-occurs-at-irans-southern-port-of-bandar-abbas-iranian-media-reports-4477646
2026-02-01 01:21,International,Investing.com,US government starts likely brief shutdown as House fails to approve deal,-0.421,Bearish,Medium,https://www.investing.com/news/economy-news/odds-of-us-government-shutdown-rise-after-funding-deal-stalls-in-senate-4475992
2026-02-01 01:21,International,Investing.com,Zelenskiy says Ukraine is getting ready for new peace talks next week,0.718,Bullish,High,https://www.investing.com/news/world-news/zelenskiy-says-ukraine-is-getting-ready-for-new-peace-talks-next-week-4477664
2026-02-01 01:21,International,Investing.com,US judge declines to halt Trump’s Minnesota immigration agent surge,0.0,Neutral,Low,https://www.investing.com/news/world-news/us-judge-declines-to-halt-trumps-minnesota-immigration-agent-surge-4477653
2026-02-01 01:21,International,Investing.com,Protesters in Copenhagen rally for Danish veterans after Trump remarks,-0.226,Bearish,Medium,https://www.investing.com/news/world-news/protesters-in-copenhagen-rally-for-danish-veterans-after-trump-remarks-4477663
