Time,Category,Source,Headline,Sentiment_Score,Sentiment,Market_Impact,URL
2026-02-03 14:44,National (Pakistan),DAWN Business,China factory activity loses steam,-0.318,Bearish,Medium,https://www.dawn.com/news/1970361/china-factory-activity-loses-steam
2026-02-03 14:44,National (Pakistan),DAWN Business,FPCCI chief raises alarm over abrupt super tax recovery,0.361,Bullish,Medium,https://www.dawn.com/news/1970364/fpcci-chief-raises-alarm-over-abrupt-super-tax-recovery
2026-02-03 14:44,National (Pakistan),DAWN Business,"Gold sheds Rs61,050 per tola in two days",0.0,Neutral,Low,https://www.dawn.com/news/1970365/gold-sheds-rs61050-per-tola-in-two-days
2026-02-03 14:44,National (Pakistan),DAWN Business,"Local gold plunges by Rs35,500 per tola",0.0,Neutral,Low,https://www.dawn.com/news/1970054/local-gold-plunges-by-rs35500-per-tola
2026-02-03 14:44,National (Pakistan),DAWN Business,Cuts in solar power benefits on the cards,0.103,Bullish,Low,https://www.dawn.com/news/1970055/cuts-in-solar-power-benefits-on-the-cards
2026-02-03 14:44,National (Pakistan),DAWN Business,Aurangzeb pushes SECP for faster market reforms,0.0,Neutral,Low,https://www.dawn.com/news/1970053/aurangzeb-pushes-secp-for-faster-market-reforms
2026-02-03 14:44,National (Pakistan),DAWN Business,"Industrialists, exporters welcome relief package",0.727,Bullish,High,https://www.dawn.com/news/1970052/industrialists-exporters-welcome-relief-package
2026-02-03 14:44,National (Pakistan),DAWN Business,Karachi Mayor Wahab orders KMC affairs probe after graft allegations surface,0.0,Neutral,Low,https://www.dawn.com/news/1969997/karachi-mayor-wahab-orders-kmc-affairs-probe-after-graft-allegations-surface
2026-02-03 14:44,National (Pakistan),DAWN Business,PM Shehbaz announces Rs4.4 cut in electricity rates for industries,-0.273,Bearish,Medium,https://www.dawn.com/news/1969891/pm-shehbaz-announces-rs44-cut-in-electricity-rates-for-industries
2026-02-03 14:44,National (Pakistan),DAWN Business,Weekly inflation rises 4.5pc,0.0,Neutral,Low,https://www.dawn.com/news/1970050/weekly-inflation-rises-45pc
2026-02-03 14:44,National (Pakistan),DAWN Business,Govt to hire experts to fast-track privatisation,0.0,Neutral,Low,https://www.dawn.com/news/1970051/govt-to-hire-experts-to-fast-track-privatisation
2026-02-03 14:44,National (Pakistan),DAWN Business,Trump nominates former US Fed official as next central bank chief,0.0,Neutral,Low,https://www.dawn.com/news/1969912/trump-nominates-former-us-fed-official-as-next-central-bank-chief
2026-02-03 14:44,National (Pakistan),Express Tribune,Iran-US tensions delay ferry service,0.95,Bullish,High,https://tribune.com.pk/story/2590471/iran-us-tensions-delay-ferry-service
2026-02-03 14:44,National (Pakistan),Express Tribune,"PM, World Bank discuss accelerating CPF project delivery",0.0,Neutral,Low,https://tribune.com.pk/story/2590470/pm-world-bank-discuss-accelerating-cpf-project-delivery
2026-02-03 14:44,National (Pakistan),Express Tribune,5-year plan targets gemstone exports,0.994,Bullish,High,https://tribune.com.pk/story/2590477/5-year-plan-targets-export-of-gemstones
2026-02-03 14:44,National (Pakistan),Express Tribune,IMF chief says global inflation will fall to 3.8%,0.963,Bullish,High,https://tribune.com.pk/story/2590472/imf-chief-says-global-inflation-will-fall-to-38
2026-02-03 14:44,National (Pakistan),Express Tribune,Wafi Energy may invest up to $100m in Pakistan in 2–3 years,0.992,Bullish,High,https://tribune.com.pk/story/2590473/100m-investment-linked-to-stability
2026-02-03 14:44,National (Pakistan),Express Tribune,"Gold slides below Rs500,000 as global prices slump",0.0,Neutral,Low,https://tribune.com.pk/story/2590373/gold-falls-215-per-ounce-as-prices-slide-for-third-straight-session
2026-02-03 14:44,National (Pakistan),Express Tribune,Slump in commodities rattles global markets,0.0,Neutral,Low,https://tribune.com.pk/story/2590367/slump-in-commodities-rattles-global-markets
2026-02-03 14:44,National (Pakistan),Express Tribune,Pakistan's broken economic contract,-0.972,Bearish,High,https://tribune.com.pk/story/2590336/pakistans-broken-economic-contract
2026-02-03 14:44,National (Pakistan),Express Tribune,Warsh 'regime change' faces steep hurdles,0.0,Neutral,Low,https://tribune.com.pk/story/2590181/warsh-regime-change-faces-steep-hurdles
2026-02-03 14:44,National (Pakistan),Express Tribune,"Pakistan, Canada review BIT",0.0,Neutral,Low,https://tribune.com.pk/story/2590176/pakistan-canada-review-bit
2026-02-03 14:44,National (Pakistan),Express Tribune,HRL signs pact with Uzbekistan,0.0,Neutral,Low,https://tribune.com.pk/story/2590182/hrl-signs-pact-with-uzbekistan
2026-02-03 14:44,National (Pakistan),Express Tribune,5.8% inflation tests SBP's rate stance,0.965,Bullish,High,https://tribune.com.pk/story/2590468/58-inflation-tests-sbps-rate-stance
2026-02-03 14:44,National (Pakistan),Express Tribune,Sports product exports to China surge,0.991,Bullish,High,https://tribune.com.pk/story/2590474/sports-product-exports-to-china-surge
2026-02-03 14:44,National (Pakistan),Express Tribune,The IMF programme dilemma,0.914,Bullish,High,https://tribune.com.pk/story/2590331/the-imf-programme-dilemma
2026-02-03 14:44,National (Pakistan),Express Tribune,The deadly cost of ignoring fire safety,-0.979,Bearish,High,https://tribune.com.pk/story/2590334/the-deadly-cost-of-ignoring-fire-safety
2026-02-03 14:44,National (Pakistan),Express Tribune,Islamabad's forests under assault,0.982,Bullish,High,https://tribune.com.pk/story/2590335/islamabads-forests-under-assault
2026-02-03 14:44,National (Pakistan),Express Tribune,"Pakistan, Uzbekistan set $2b trade target at IGC",0.0,Neutral,Low,https://tribune.com.pk/story/2590475/pakistan-uzbekistan-set-2b-trade-target-at-igc
2026-02-03 14:44,National (Pakistan),Express Tribune,"As EU and India move closer, where does Pakistan stand?",0.0,Neutral,Low,https://tribune.com.pk/story/2590332/as-eu-and-india-move-closer-where-does-pakistan-stand
2026-02-03 14:44,National (Pakistan),Express Tribune,"Pakistan, Canada review BIT",0.0,Neutral,Low,https://tribune.com.pk/story/2590176/pakistan-canada-review-bit
2026-02-03 14:44,National (Pakistan),Express Tribune,'Ocean awareness critical for sustainable development',0.953,Bullish,High,https://tribune.com.pk/story/2590177/ocean-awareness-critical-for-sustainable-development
2026-02-03 14:44,National (Pakistan),Express Tribune,"Boeing reaches labour deal with 1,600 workers",0.052,Neutral,Low,https://tribune.com.pk/story/2590179/boeing-reaches-labour-deal-with-1600-workers
2026-02-03 14:44,National (Pakistan),Express Tribune,HRL signs pact with Uzbekistan,0.0,Neutral,Low,https://tribune.com.pk/story/2590182/hrl-signs-pact-with-uzbekistan
2026-02-03 14:44,National (Pakistan),Express Tribune,Standing committee orders Sindh to clear dues,0.872,Bullish,High,https://tribune.com.pk/story/2589996/standing-committee-orders-sindh-to-clear-dues
2026-02-03 14:44,National (Pakistan),Express Tribune,"World Bank, PRA agree to digitalise tax system",0.982,Bullish,High,https://tribune.com.pk/story/2589993/world-bank-pra-agree-to-digitalise-tax-system
2026-02-03 14:44,National (Pakistan),Express Tribune,"Gold crashes by over Rs35,000 per tola",0.0,Neutral,Low,https://tribune.com.pk/story/2589998/gold-crashes-by-over-rs35000-per-tola
2026-02-03 14:44,National (Pakistan),The News,Halle Berry admits winning an Oscar 'didn't change' THIS,0.927,Bullish,High,https://www.thenews.com.pk/latest/1390859-halle-berry-reveals-winning-an-oscar-didnt-change-this
2026-02-03 14:44,National (Pakistan),The News,Jeffrey Epstein received invite from Brad Pitt after being charged with heinous crimes?,-0.052,Neutral,Low,https://www.thenews.com.pk/latest/1390853-jeffrey-epstein-received-an-invite-from-brad-pitt-after-being-charged-with-heinous-crimes
2026-02-03 14:44,National (Pakistan),The News,Savannah Guthrie's mom 'kidnapped' from her home: Police,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390845-savannah-guthries-mom-kidnapped-from-her-home-police
2026-02-03 14:44,National (Pakistan),The News,Jeffrey Epstein's fixation on Brad Pitt's love life exposed,0.989,Bullish,High,https://www.thenews.com.pk/latest/1390844-jeffrey-epsteins-fixation-on-brad-pitts-love-life-exposed
2026-02-03 14:44,National (Pakistan),The News,Christopher Nolan shares two cents on Warner Bros-Netflix merger deal,0.85,Bullish,High,https://www.thenews.com.pk/latest/1390836-christopher-nolan-shares-two-cents-on-warner-bros-netflix-merger-deal
2026-02-03 14:44,National (Pakistan),The News,Savannah Guthrie requests prayers amid her mother's disappearance,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390838-savannah-guthrie-requests-prayers-amid-her-mothers-disappearance
2026-02-03 14:44,National (Pakistan),The News,Bad Bunny engaged? Ring on rapper's finger sparks buzz,0.983,Bullish,High,https://www.thenews.com.pk/latest/1390826-bad-bunny-engaged-ring-on-rappers-finger-sparks-buzz
2026-02-03 14:44,National (Pakistan),The News,"New 'shocking' details emerge over Millie Mackintosh, Hugo Taylor's split",0.573,Bullish,High,https://www.thenews.com.pk/latest/1390821-new-shocking-details-emerge-over-millie-mackintosh-hugo-taylors-split
2026-02-03 14:44,National (Pakistan),The News,Lily Allen goes unfiltered as she reflects on her new album West End Girl,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390818-lily-allen-goes-unfiltered-as-she-reflects-on-her-new-album-west-end-girl
2026-02-03 14:44,National (Pakistan),The News,Halle Berry shares her take on aging in Hollywood,0.952,Bullish,High,https://www.thenews.com.pk/latest/1390814-halle-berry-shares-her-take-on-aging-in-hollywood
2026-02-03 14:44,National (Pakistan),The News,Melissa Joan Hart drops nearly 20 lbs with ONE simple diet change,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390819-melissa-joan-hart-drops-nearly-20-lbs-with-one-simple-diet-change
2026-02-03 14:44,National (Pakistan),The News,Future of 'The Kelly Clarkson Show' laid bare,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390816-future-of-the-kelly-clarkson-show-laid-bare
2026-02-03 14:44,National (Pakistan),The News,Justin Baldoni compliments Blake Lively in leaked voice memo amid legal battle,0.984,Bullish,High,https://www.thenews.com.pk/latest/1390812-justin-baldoni-compliments-blake-lively-in-leaked-voice-memo-amid-legal-battle
2026-02-03 14:44,National (Pakistan),The News,Catherine Zeta-Jones reveals what truly pulled her away from Hollywood,0.975,Bullish,High,https://www.thenews.com.pk/latest/1390813-catherine-zeta-jones-reveals-what-truly-pulled-her-away-from-hollywood
2026-02-03 14:44,National (Pakistan),The News,Gracie Abrams shares intimate birthday tribute to Paul Mescal,0.997,Bullish,High,https://www.thenews.com.pk/latest/1390811-gracie-abrams-gives-rare-glimpse-into-romance-with-paul-mescal
2026-02-03 14:44,National (Pakistan),The News,Olivia Culpo gets real about 'extreme anxiety' as a new mom,0.896,Bullish,High,https://www.thenews.com.pk/latest/1390810-olivia-culpo-responds-after-follower-warns-about-possible-dangers-of-daughter-colettes-sleep-position
2026-02-03 14:44,National (Pakistan),The News,Bebe Rexha gives an update on her love life after public plea for a baby daddy,0.994,Bullish,High,https://www.thenews.com.pk/latest/1390806-bebe-rexha-gives-an-update-on-her-love-life-after-public-plea-for-a-baby-daddy
2026-02-03 14:44,National (Pakistan),The News,Halle Berry reveals where she stands on marriage with Van Hunt,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390804-halle-berry-reveals-where-she-stands-on-marriage-with-van-hunt
2026-02-03 14:44,National (Pakistan),The News,Keke Palmer shares unconventional relationship rule: 'I like my alone time',0.996,Bullish,High,https://www.thenews.com.pk/latest/1390808-keke-palmer-shares-unconventional-relationship-rule
2026-02-03 14:44,National (Pakistan),The News,Machine Gun Kelly unveils new ear ink at Grammys pre-party,0.773,Bullish,High,https://www.thenews.com.pk/latest/1390801-mgk-unveils-new-ear-ink-at-grammys-pre-party
2026-02-03 14:44,National (Pakistan),The News,Christopher Nolan gets honest about managing two major roles,0.953,Bullish,High,https://www.thenews.com.pk/latest/1390791-christopher-nolan-on-serving-dual-roles-im-prepared
2026-02-03 14:44,National (Pakistan),The News,Timothee Chalamet sets record straight on his awards 'quest',0.99,Bullish,High,https://www.thenews.com.pk/latest/1390809-timothe-chalamet-sets-record-straight-on-his-awards-quest
2026-02-03 14:44,National (Pakistan),The News,"Gracie Abrams, Paul Mescal's romance gets stronger",0.996,Bullish,High,https://www.thenews.com.pk/latest/1390799-gracie-abrams-paul-mescals-romance-gets-stronger
2026-02-03 14:44,National (Pakistan),The News,Gigi Hadid's brother mourns companion who helped save his life,-0.052,Neutral,Low,https://www.thenews.com.pk/latest/1390798-gigi-hadids-brother-mourns-companion-who-helped-save-his-life
2026-02-03 14:44,National (Pakistan),The News,Timothee Chalamet makes shocking claim about performing Bob Dylan songs on 'SNL',0.724,Bullish,High,https://www.thenews.com.pk/latest/1390793-timothee-chalamet-makes-shocking-claim-about-performing-bob-dylan-songs-on-snl
2026-02-03 14:44,National (Pakistan),The News,Why Halle Berry trusted former teacher with such big role in her kids' lives?,0.94,Bullish,High,https://www.thenews.com.pk/latest/1390792-halle-berry-reveals-teacher-who-became-godmother-to-both-her-kids
2026-02-03 14:44,National (Pakistan),The News,Selena Gomez celebrates major milestone for personal brand,0.995,Bullish,High,https://www.thenews.com.pk/latest/1390777-selena-gomez-over-the-moon-about-her-ulta-beauty-brands-expansion
2026-02-03 14:44,National (Pakistan),The News,Kristen Stewart breaks silence on her 2017 'SNL' monologue,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390789-kristen-stewart-breaks-silence-on-her-2017-snl-monologue
2026-02-03 14:44,National (Pakistan),The News,"Leonardo DiCaprio, Vittoria Ceretti's relationship enters choppy waters: 'Will she keep paying the price?'",0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390787-leonardo-dicaprio-vittoria-cerettis-relationship-enters-choppy-waters-will-she-keep-paying-the-price
2026-02-03 14:44,National (Pakistan),The News,Derek Hough says wife Hayley asked THIS to doctors post craniectomy,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390785-derek-hough-says-wife-hayley-asked-this-to-doctors-post-craniectomy
2026-02-03 14:44,National (Pakistan),The News,Taylor Swift watches on as relationship with Travis Kelce gets put to the test with,0.962,Bullish,High,https://www.thenews.com.pk/latest/1390784-taylor-swift-watches-on-as-relationship-with-travis-kelce-gets-put-to-the-test-with
2026-02-03 14:44,National (Pakistan),The News,Brooklyn Beckham put on blast publically: 'You never would have landed Nicola Peltz',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390779-brooklyn-beckham-put-on-blast-publically-you-never-would-have-landed-nicola-peltz
2026-02-03 14:44,National (Pakistan),The News,"Reba McEntire gives update on Kelly Clarkson, her kids after Brandon Blackstock's death",0.951,Bullish,High,https://www.thenews.com.pk/latest/1390776-reba-mcentire-gives-update-on-kelly-clarkson-her-kids-after-brandon-blackstocks-death
2026-02-03 14:44,National (Pakistan),The News,Catherine Zeta-Jones regrets leaving large roles in big-budget movies?,0.959,Bullish,High,https://www.thenews.com.pk/latest/1390767-catherine-zeta-jones-looks-back-at-big-roles-she-passed-on
2026-02-03 14:44,National (Pakistan),The News,Halle Berry gets candid about her objection to press interviews,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390766-halle-berry-on-not-giving-media-interviews-i-got-tired
2026-02-03 14:44,National (Pakistan),The News,'Scream 7' makes franchise history with IMAX debut,0.625,Bullish,High,https://www.thenews.com.pk/latest/1390765-scream-7-makes-franchise-history-with-imax-debut
2026-02-03 14:44,National (Pakistan),The News,Miley Cyrus shades Lady Gaga at 2026 Grammy Awards?,0.943,Bullish,High,https://www.thenews.com.pk/latest/1390752-miley-cyrus-shades-lady-gaga-at-2026-grammy-awards
2026-02-03 14:44,National (Pakistan),The News,Kristin Davis reveals why THIS scene in 'S*x and the City' was reshot,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390763-kristin-davis-reveals-why-this-scene-in-sx-and-the-city-was-reshot
2026-02-03 14:44,National (Pakistan),The News,Miley Cyrus still obsesses over ex-husband Liam Hemsworth?,-0.147,Bearish,Low,https://www.thenews.com.pk/latest/1390760-miley-cyrus-still-obsesses-over-ex-husband-liam-hemsworth
2026-02-03 14:44,National (Pakistan),The News,'They got ya man!' 50 Cent wants to make documentary on Jay-Z after Epstein files release,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390759-they-got-ya-man-50-cents-wants-to-make-documentary-on-jay-z-after-epstein-files-release
2026-02-03 14:44,National (Pakistan),The News,Katy Perry's ex-husband Russell Brand mocks her new boyfriend Justin Trudeau,0.939,Bullish,High,https://www.thenews.com.pk/latest/1390756-katy-perrys-ex-husband-russell-brand-mocks-her-new-boyfriend-justin-trudeau
2026-02-03 14:44,National (Pakistan),The News,SZA celebrates big win with Kendrick Lamar,0.997,Bullish,High,https://www.thenews.com.pk/latest/1390750-sza-celebrates-big-win-with-kendrick-lamar
2026-02-03 14:44,National (Pakistan),The News,Chrissy Teigen shown deleted tweets as she laughs at Trevor Noah's Grammy jokes,0.912,Bullish,High,https://www.thenews.com.pk/latest/1390755-chrissy-teigen-shows-deleted-tweets-as-she-enjoys-trevor-noah-grammy-jokes
2026-02-03 14:44,National (Pakistan),The News,'Stranger Things' franchise marches on with new trailer,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390754-stranger-things-tales-from-85-trailer-shows-hawkins-is-in-danger
2026-02-03 14:44,National (Pakistan),The News,Kristen Stewart's new film dubbed 'nightmare' version of 'Emily in Paris',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390749-kristen-stewarts-upcoming-film-called-emily-in-paris-but-in-hell
2026-02-03 14:44,National (Pakistan),The News,Angelina Jolie sees red after being 'outplayed' by Nicole Kidman?,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390746-angelina-jolie-sees-red-after-being-outplayed-by-nicole-kidman
2026-02-03 14:44,National (Pakistan),The News,Jennifer Lopez revisits 2000 Grammys dress that gave birth to Google Images,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390743-jennifer-lopez-revisits-2000-grammys-dress-that-gave-birth-to-google-images
2026-02-03 14:44,National (Pakistan),The News,"Savannah Guthrie misses 'Today' show, addresses mom's disappearance",0.485,Bullish,Medium,https://www.thenews.com.pk/latest/1390747-savannah-guthrie-breaks-silence-over-moms-disappearance
2026-02-03 14:44,National (Pakistan),The News,Bianca Censori shocks fans with new snap with Kanye West,0.986,Bullish,High,https://www.thenews.com.pk/latest/1390741-fans-in-shock-to-see-bianca-censori-in-full-clothes-with-ye
2026-02-03 14:44,National (Pakistan),The News,Travis Kelce's big loss impacts Taylor Swift relationship?,0.958,Bullish,High,https://www.thenews.com.pk/latest/1390739-travis-kelces-losses-impacts-taylor-swift-relationship
2026-02-03 14:44,International,MarketWatch,OpenAI reportedly has its own issues with Nvidia after Jensen Huang’s underwhelming support,0.402,Bullish,Medium,https://www.marketwatch.com/story/openai-reportedly-has-its-own-issues-with-nvidia-after-jensen-huangs-underwhelming-support-997791dd?mod=mw_rss_topstories
2026-02-03 14:44,International,MarketWatch,Teradyne’s stock soars after this ‘absolute blowout’ forecast that was fueled by AI,0.0,Neutral,Low,https://www.marketwatch.com/story/teradynes-stock-soars-after-this-absolute-blowout-forecast-that-was-fueled-by-ai-2dfc3d8a?mod=mw_rss_topstories
2026-02-03 14:44,International,MarketWatch,"Here’s what’s worth streaming in February 2026 on Netflix, Hulu, Peacock and more",0.226,Bullish,Medium,https://www.marketwatch.com/story/heres-whats-worth-streaming-in-february-2026-on-netflix-hulu-peacock-and-more-e050db23?mod=mw_rss_topstories
2026-02-03 14:44,International,MarketWatch,‘This is our second marriage’: We’re in our 60s. How do we split expenses if we move in together and rent one house?,0.0,Neutral,Low,https://www.marketwatch.com/story/this-is-our-second-marriage-were-in-our-60s-how-do-we-split-expenses-if-we-move-in-together-and-rent-one-house-46d77656?mod=mw_rss_topstories
2026-02-03 14:44,International,MarketWatch,AMD’s stock rises ahead of earnings. Why investors are feeling upbeat.,0.128,Bullish,Low,https://www.marketwatch.com/story/amds-stock-rises-ahead-of-earnings-why-investors-are-feeling-upbeat-e027e473?mod=mw_rss_topstories
2026-02-03 14:44,International,MarketWatch,"‘Hell of a story, isn’t it?’: My brother stole $500K from my ailing father. Can we get justice?",0.58,Bullish,High,https://www.marketwatch.com/story/hell-of-a-story-isnt-it-my-brother-stole-500k-from-my-ailing-father-can-we-get-justice-e2848289?mod=mw_rss_topstories
2026-02-03 14:44,International,MarketWatch,Palantir’s stock surges as AI demand drives another record quarter,-0.128,Bearish,Low,https://www.marketwatch.com/story/palantirs-stock-surges-as-ai-demand-drives-another-record-quarter-deb6b082?mod=mw_rss_topstories
2026-02-03 14:44,International,MarketWatch,‘We live on Social Security and pensions’: I’m in my 70s and my house needs repairs. Do I take out a $50K loan — or sell stocks?,0.34,Bullish,Medium,https://www.marketwatch.com/story/we-live-on-social-security-and-pensions-im-in-my-70s-and-my-house-needs-repairs-do-i-take-out-a-50k-loan-or-sell-stocks-44c2ddbe?mod=mw_rss_topstories
2026-02-03 14:44,International,MarketWatch,Where home buyers have landed the best deals we’ve seen on houses in over a decade,0.637,Bullish,High,https://www.marketwatch.com/story/where-home-buyers-have-landed-the-best-deals-weve-seen-on-houses-in-over-a-decade-6077d81e?mod=mw_rss_topstories
2026-02-03 14:44,International,MarketWatch,Walt Disney firing on all cylinders but higher costs zap the bottom line,-0.178,Bearish,Low,https://www.marketwatch.com/story/walt-disney-misses-on-net-profit-despite-record-theme-park-revenue-eae1edb2?mod=mw_rss_topstories
2026-02-03 14:44,International,Investing.com,Dollar holds onto most gains; euro stable ahead of ECB meeting,0.632,Bullish,High,https://www.investing.com/news/forex-news/dollar-holds-onto-most-gains-euro-stable-ahead-of-ecb-meeting-4480818
2026-02-03 14:44,International,Investing.com,JPMorgan initiates MSA Safety stock coverage with Neutral rating,0.421,Bullish,Medium,https://www.investing.com/news/analyst-ratings/jpmorgan-initiates-msa-safety-stock-coverage-with-neutral-rating-93CH-4480828
2026-02-03 14:44,International,Investing.com,Xtrackers (IE) plc announces dividend payments for multiple ETFs,0.0,Neutral,Low,https://www.investing.com/news/company-news/xtrackers-ie-plc-announces-dividend-payments-for-multiple-etfs-93CH-4480827
2026-02-03 14:44,International,Investing.com,NXP Semiconductors falls premarket despite quarterly beat,0.0,Neutral,Low,https://www.investing.com/news/earnings/nxp-semiconductors-delivers-quarterly-beat-as-automotive-segment-shows-growth-4480144
2026-02-03 14:44,International,Investing.com,Alfa Laval Q4 2025 slides: Record sales and margin growth amid declining orders,0.382,Bullish,Medium,https://www.investing.com/news/company-news/alfa-laval-q4-2025-slides-record-sales-and-margin-growth-amid-declining-orders-93CH-4480826
2026-02-03 14:44,International,Investing.com,"Earnings call transcript: Gjensidige Q4 2025 misses EPS forecast, revenue beats",-0.226,Bearish,Medium,https://www.investing.com/news/transcripts/earnings-call-transcript-gjensidige-q4-2025-misses-eps-forecast-revenue-beats-93CH-4480825
2026-02-03 14:44,International,Investing.com,"Earnings call transcript: H&M Q4 2025 beats EPS forecasts, stock rises",0.0,Neutral,Low,https://www.investing.com/news/transcripts/earnings-call-transcript-hm-q4-2025-beats-eps-forecasts-stock-rises-93CH-4480824
2026-02-03 14:44,International,Investing.com,Paris prosecutor’s cybercrime unit searches French office of Musk’s X,0.0,Neutral,Low,https://www.investing.com/news/world-news/paris-prosecutors-cybercrime-unit-searches-french-office-of-musks-x-4480823
2026-02-03 14:44,International,Investing.com,Unicaja shares dip as 2026 outlook fails to impress despite profit growth,-0.316,Bearish,Medium,https://www.investing.com/news/earnings/unicaja-shares-dip-as-2026-outlook-fails-to-impress-despite-profit-growth-4480820
2026-02-03 14:44,International,Investing.com,Turkey announces benchmark EUR 8-year bond offering,0.0,Neutral,Low,https://www.investing.com/news/company-news/turkey-announces-benchmark-eur-8year-bond-offering-93CH-4480817
