Time,Category,Source,Headline,Sentiment_Score,Sentiment,Market_Impact,URL
2026-02-01 14:11,National (Pakistan),Express Tribune,"Pakistan, Canada review BIT",0.0,Neutral,Low,https://tribune.com.pk/story/2590176/pakistan-canada-review-bit
2026-02-01 14:11,National (Pakistan),Express Tribune,'Ocean awareness critical for sustainable development',-0.318,Bearish,Medium,https://tribune.com.pk/story/2590177/ocean-awareness-critical-for-sustainable-development
2026-02-01 14:11,National (Pakistan),Express Tribune,"Boeing reaches labour deal with 1,600 workers",0.052,Neutral,Low,https://tribune.com.pk/story/2590179/boeing-reaches-labour-deal-with-1600-workers
2026-02-01 14:11,National (Pakistan),Express Tribune,HRL signs pact with Uzbekistan,0.0,Neutral,Low,https://tribune.com.pk/story/2590182/hrl-signs-pact-with-uzbekistan
2026-02-01 14:11,National (Pakistan),Express Tribune,Standing committee orders Sindh to clear dues,0.382,Bullish,Medium,https://tribune.com.pk/story/2589996/standing-committee-orders-sindh-to-clear-dues
2026-02-01 14:11,National (Pakistan),Express Tribune,"World Bank, PRA agree to digitalise tax system",0.361,Bullish,Medium,https://tribune.com.pk/story/2589993/world-bank-pra-agree-to-digitalise-tax-system
2026-02-01 14:11,National (Pakistan),Express Tribune,"Gold crashes by over Rs35,000 per tola",0.0,Neutral,Low,https://tribune.com.pk/story/2589998/gold-crashes-by-over-rs35000-per-tola
2026-02-01 14:11,National (Pakistan),Express Tribune,Fuel prices likely to rise from Feb 1 amid inflation pressures,-0.318,Bearish,Medium,https://tribune.com.pk/story/2589667/fuel-prices-likely-to-rise-from-feb-1-amid-inflation-pressures
2026-02-01 14:11,National (Pakistan),The News,Marvel star accidentally reveals 'Avengers: Doomsday' spoiler,-0.527,Bearish,High,https://www.thenews.com.pk/latest/1390587-ian-mckellen-lets-slip-avengers-doomsday-spoiler
2026-02-01 14:11,National (Pakistan),The News,Pete Davidson and Machine Gun Kelly discuss bipolar disorder,-0.625,Bearish,High,https://www.thenews.com.pk/latest/1390590-pete-davidson-and-machine-gun-kelly-joke-about-a-suicide-pact-while-discussing-bipolar-disorder-on-new-podcast
2026-02-01 14:11,National (Pakistan),The News,Michael Jackson's controversial thoughts revealed in new doc,-0.202,Bearish,Medium,https://www.thenews.com.pk/latest/1390583-michael-jackson-on-children-i-would-kill-myself-if-i-did-not-meet-them
2026-02-01 14:11,National (Pakistan),The News,Cathy Yan sings praises of Charli xcx,0.527,Bullish,High,https://www.thenews.com.pk/latest/1390577-cathy-yan-sings-praises-of
2026-02-01 14:11,National (Pakistan),The News,Jason Momoa says this project was like 'college' to him before he became an action star,0.361,Bullish,Medium,https://www.thenews.com.pk/latest/1390571-jason-momoa-says-this-project-was-like-college-to-him-before-he-became-an-action-star
2026-02-01 14:11,National (Pakistan),The News,Kanye West 'unpredictability' looms large on 2026 Grammy Awards,0.34,Bullish,Medium,https://www.thenews.com.pk/latest/1390568-2026-grammys-kanye-west-is-not-welcome
2026-02-01 14:11,National (Pakistan),The News,Lily Collins celebrates dad Phil Collins on his 75th birthday,0.572,Bullish,High,https://www.thenews.com.pk/latest/1390569-lily-collins-honours-dad-phil-collins-on-his-75th-birthday
2026-02-01 14:11,National (Pakistan),The News,Lily Allen locks on new target for 'revenge' in upcoming album,-0.527,Bearish,High,https://www.thenews.com.pk/latest/1390564-lily-allen-to-drop-unreleased-album-targeting-a-past-harasser
2026-02-01 14:11,National (Pakistan),The News,Madison Beer says she didn't 'have the best time in her teenage years,-0.522,Bearish,High,https://www.thenews.com.pk/latest/1390567-madison-beer-says-she-didnt-have-the-best-time-in-her-teenage-years
2026-02-01 14:11,National (Pakistan),The News,Luke Bryan reveals rare approach to parenting,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390563-luke-bryan
2026-02-01 14:11,National (Pakistan),The News,Shaggy star reacts to Netflix's upcoming 'Scooby-Doo' show,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390559-matthew-lillard-on-new-netflix-series-scooby-do-i-am-really-happy
2026-02-01 14:11,National (Pakistan),The News,Matt Damon reflects on decades long bond with Ben Affleck,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390562-matt-damon-reflects-on-decades-long-bond-with-ben-affleck
2026-02-01 14:11,National (Pakistan),The News,Jay Shetty weighs in on New Year's resolution,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390561-jay-shetty-weighs-in-on-new-years-resolution
2026-02-01 14:11,National (Pakistan),The News,Ellen DeGeneres celebrates Portia de Rossi's 53rd birthday,0.572,Bullish,High,https://www.thenews.com.pk/latest/1390566-samira-wiley-and-lauren-morelli-file-for-divorce-after-nine-years-of-marriage
2026-02-01 14:11,National (Pakistan),The News,How did Tim Curry's guest appearance on 'Criminal Minds' happen?,-0.527,Bearish,High,https://www.thenews.com.pk/latest/1390545-kirsten-vangsness-says-she-brought-tim-curry-on-criminal-minds
2026-02-01 14:11,National (Pakistan),The News,Adrien Brody set to make his Broadway debut: 'Love the intimacy of theater',0.637,Bullish,High,https://www.thenews.com.pk/latest/1390550-adrien-brody-set-to-make-his-broadway-debut-love-the-intimacy-of-theater
2026-02-01 14:11,National (Pakistan),The News,Eminem fans breathe sigh of relief after Epstein files release,0.494,Bullish,Medium,https://www.thenews.com.pk/latest/1390548-eminem-fans-breathe-sigh-of-relief-after-epstein-files-release
2026-02-01 14:11,National (Pakistan),The News,Catherine O'Hara gets candid about her most memorable role,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390546-catherine-ohara-gets-candid-about-her-most-memorable-role
2026-02-01 14:11,National (Pakistan),The News,Kristian Bush takes pride in Sugarland's music: 'This mattered',0.34,Bullish,Medium,https://www.thenews.com.pk/latest/1390547-kristian-bush-takes-pride-in-sugarlands-music-this-mattered
2026-02-01 14:11,National (Pakistan),The News,Jay-Z takes big hit on Instagram after new Epstein files release,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390543-jay-z-takes-big-hit-on-instagram-after-new-epstein-files-release
2026-02-01 14:11,National (Pakistan),The News,'RHONJ' Dolores Catania spills key details of son Frankie's upcoming wedding,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390544-rhonj-dolores-catania-spills-key-details-of-son-frankies-upcoming-wedding
2026-02-01 14:11,National (Pakistan),The News,Bella Hadid's ex boyfriend Adan Banuelos arrested,-0.477,Bearish,Medium,https://www.thenews.com.pk/latest/1390542-bella-hadids-ex-boyfriend-adan-banuelos-arrested
2026-02-01 14:11,National (Pakistan),The News,Sydney Sweeney gets playful dating response: Read here,0.44,Bullish,Medium,https://www.thenews.com.pk/latest/1390541-puka-nacua-tries-his-luck-with-sydney-sweeney
2026-02-01 14:11,National (Pakistan),The News,Jennifer Lawrence opens up about her 'happy place',0.572,Bullish,High,https://www.thenews.com.pk/latest/1390540-jennifer-lawrence-opens-up-about-her-happy-place
2026-02-01 14:11,National (Pakistan),The News,Epstein files show Jay-Z was not part of Epstein circle,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390539-epstein-files-shows-jay-z-was-not-pat-of-epstein-circle
2026-02-01 14:11,National (Pakistan),The News,How did Catherine O'Hara die?,-0.599,Bearish,High,https://www.thenews.com.pk/latest/1390538-how-did-catherine-o-hara-die
2026-02-01 14:11,National (Pakistan),The News,Rachel McAdams gets candid about casting twist in 'Mean Girls',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390536-rachel-mcadams-reveals-casting-story-of-mean-girls
2026-02-01 14:11,National (Pakistan),The News,'Bridgerton' star Hannah Dodd reflects on Francesca's relatable 'innocence',0.382,Bullish,Medium,https://www.thenews.com.pk/latest/1390537-bridgerton-star-hannah-dodd-reflects-on-francescas-relatable-innocence
2026-02-01 14:11,National (Pakistan),The News,James Cameron shares controversial opinion on 'Terminator Salvation',0.103,Bullish,Low,https://www.thenews.com.pk/latest/1390535-james-cameron-on-terminator-salvation-not-bad
2026-02-01 14:11,National (Pakistan),The News,Kenan Thompson on his departure from 'Saturday Night Live': 'It's always sad',-0.477,Bearish,Medium,https://www.thenews.com.pk/latest/1390534-kenan-thompson-on-his-departure-from-saturday-night-live-its-always-sad
2026-02-01 14:11,National (Pakistan),The News,Britney Spears' extreme financial crisis comes to light,-0.657,Bearish,High,https://www.thenews.com.pk/latest/1390533-britney-spears-extreme-financial-crisis-comes-to-light
2026-02-01 14:11,National (Pakistan),The News,"David, Victoria Beckham take the high road amid Brooklyn snub",-0.421,Bearish,Medium,https://www.thenews.com.pk/latest/1390531-brooklyn-beckhams-scathing-post-draws-silent-response-from-david-victoria-beckham
2026-02-01 14:11,National (Pakistan),The News,Jason Derulo's career takes turn as he marks major milestone,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390530-jason-derulo-calls-it-a-day-for-his-pop-icon-persona
2026-02-01 14:11,National (Pakistan),The News,Jackson White lifts the lid on early days of his relationship with Grace Van Patten,0.421,Bullish,Medium,https://www.thenews.com.pk/latest/1390527-jackson-white-lifts-the-lid-on-early-days-of-his-relationship-with-grace-van-patten
2026-02-01 14:11,National (Pakistan),The News,Here's why Catherine O'Hara could not film for second season of 'The Studio',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390522-heres-why-catherine-o-hara-could-not-film-for-second-season-of-the-studio
2026-02-01 14:11,National (Pakistan),The News,Priscilla Presley accused of lying about not marrying again after Elvis Presley,-0.681,Bearish,High,https://www.thenews.com.pk/latest/1390521-priscilla-presley-lied-about-not-marrying-after-elvis-presley
2026-02-01 14:11,National (Pakistan),The News,Rosanna Arquette opens up about Toto's song 'Rosanna',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390517-rosanna-arquette-opens-up-about-toto-s-song-rosanna
2026-02-01 14:11,National (Pakistan),The News,Laura Dern reveals what David Lynch told her that changed everything,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390515-laura-dern-on-david-lynch-taking-her-under-his-wing
2026-02-01 14:11,National (Pakistan),The News,Beckhams At War: Piers Morgan discusses Brooklyn Beckham's feud on his show,-0.743,Bearish,High,https://www.thenews.com.pk/latest/1390516-beckhams-at-war-piers-morgan-discusses-brooklyn-beckhams-feud-on-his-show
2026-02-01 14:11,National (Pakistan),The News,Catherine O'Hara's last shocking moments revealed,-0.402,Bearish,Medium,https://www.thenews.com.pk/latest/1390510-details-about-catherine-oharas-medical-emergency-before-death-come-to-light
2026-02-01 14:11,National (Pakistan),The News,Catherine O'Hara's family annouces 'celebration of life' in honor of late star,0.494,Bullish,Medium,https://www.thenews.com.pk/latest/1390512-catherine-oharas-family-set-to-celebrate-actress-life-in-special-event
2026-02-01 14:11,National (Pakistan),The News,Laura Dern slams 'preventative botox' and ageism against women: 'It's tragic!',-0.509,Bearish,High,https://www.thenews.com.pk/latest/1390506-laura-dern-blasts-preventative-beauty-procedures-and-ageism
2026-02-01 14:11,National (Pakistan),The News,Griff reveals priceless career advice Taylor Swift gave,0.202,Bullish,Medium,https://www.thenews.com.pk/latest/1390500-griff-gushes-over-taylor-swifts-support
2026-02-01 14:11,National (Pakistan),The News,Charli xcx gets honest about prospects of making James Bond theme song,0.67,Bullish,High,https://www.thenews.com.pk/latest/1390501-charli-xcx-reveals-if-she-would-do-james-bond-theme-song
2026-02-01 14:11,National (Pakistan),The News,Tom Holland gets emotional as 'Spider-Man 4' filming nears end,0.153,Bullish,Low,https://www.thenews.com.pk/latest/1390498-tom-holland-gets-emotional-as-spider-man-4-filming-nears-end
2026-02-01 14:11,National (Pakistan),The News,Eugene and Dan Levy share tributes for 'Schitt's Creek' icon Catherine O'Hara,0.296,Bullish,Medium,https://www.thenews.com.pk/latest/1390480-eugene-and-dan-levy-break-silence-over-catherine-oharas-death
2026-02-01 14:11,National (Pakistan),The News,Why Violet Bridgerton pulled back in Lord Marcus romance revealed,0.557,Bullish,High,https://www.thenews.com.pk/latest/1390495-lady-violet-lord-marcuss-budding-romance-explained
2026-02-01 14:11,National (Pakistan),The News,"Victoria, David Beckham's major strategy after Brooklyn blistering public attack revealed",-0.477,Bearish,Medium,https://www.thenews.com.pk/latest/1390490-victoria-david-beckhams-major-strategy-after-brooklyn-blistering-public-attack-revealed
2026-02-01 14:11,National (Pakistan),The News,"Danielle Bernstein, Cooper Weisman call it quits 7 months after getting engaged",0.402,Bullish,Medium,https://www.thenews.com.pk/latest/1390489-danielle-bernstein-cooper-weisman-call-it-quits-7-months-after-getting-engaged
2026-02-01 14:11,National (Pakistan),The News,Hip-hop pioneer Michael '5000' Watts breathes his last at 52,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390484-hip-hop-pioneer-michael-5000-watts-breathes-his-last-at-52
2026-02-01 14:11,International,MarketWatch,Warsh pick doesn’t end talk that Powell could stay on to defend the Fed’s independence,0.0,Neutral,Low,https://www.marketwatch.com/story/warsh-pick-doesnt-end-talk-that-powell-may-stay-on-to-protect-feds-independence-26e9175b?mod=mw_rss_topstories
2026-02-01 14:11,International,MarketWatch,A luxury ‘phobia’ is gripping these consumers. It’s a red flag for brands like Chanel and Gucci.,0.361,Bullish,Medium,https://www.marketwatch.com/story/luxury-phobia-is-turning-the-chinese-away-from-conspicuous-consumption-and-toward-local-hero-domestic-brands-7de8be25?mod=mw_rss_topstories
2026-02-01 14:11,International,MarketWatch,‘I am the third trustee’: My selfish brother is executor of our family estate. Can I retitle property in my name?,-0.477,Bearish,Medium,https://www.marketwatch.com/story/my-distrustful-and-selfish-brother-is-executor-of-our-family-estate-how-can-i-clip-his-wings-a1958a91?mod=mw_rss_topstories
2026-02-01 14:11,International,MarketWatch,‘I’m rich in everything but parents’: I inherited $400K. Is it unwise to use this money to buy a house with my fiancé?,0.318,Bullish,Medium,https://www.marketwatch.com/story/im-rich-in-everything-but-parents-i-inherited-400k-is-it-unwise-to-use-this-money-to-buy-a-house-with-my-boyfriend-37837138?mod=mw_rss_topstories
2026-02-01 14:11,International,MarketWatch,‘I feel like this does us a disservice’: My brother wants his $1 million inheritance in advance. Should he pay interest?,0.625,Bullish,High,https://www.marketwatch.com/story/i-feel-like-this-does-us-a-disservice-my-brother-wants-his-1-million-inheritance-in-advance-should-he-pay-interest-023155f6?mod=mw_rss_topstories
2026-02-01 14:11,International,MarketWatch,Think you can’t afford a house? More than half of down-payment assistance programs are now open to buyers earning over $100K.,0.0,Neutral,Low,https://www.marketwatch.com/story/think-you-cant-afford-a-house-more-than-half-of-down-payment-assistance-programs-are-now-open-to-buyers-earning-over-100k-061ea673?mod=mw_rss_topstories
2026-02-01 14:11,International,MarketWatch,‘They upset me every time I see them’: How long do I keep my mother’s IRS and medical records? She died 4 years ago.,-0.735,Bearish,High,https://www.marketwatch.com/story/they-upset-me-every-time-i-see-them-how-long-do-i-keep-my-mothers-irs-and-medical-records-she-died-4-years-ago-22a436fc?mod=mw_rss_topstories
2026-02-01 14:11,International,MarketWatch,This single mom saved $1 million in 15 years to retire at 49. How to use her strategies to catch up on retirement savings.,0.421,Bullish,Medium,https://www.marketwatch.com/story/this-single-mom-saved-1-million-in-15-years-to-retire-at-49-how-to-use-her-strategies-to-catch-up-on-retirement-savings-0953b686?mod=mw_rss_topstories
2026-02-01 14:11,International,MarketWatch,Kevin Warsh isn’t who investors think he is — how you can profit from their mistake,0.128,Bullish,Low,https://www.marketwatch.com/story/trump-picked-kevin-warsh-to-boost-markets-what-this-means-for-your-portfolio-f83826cb?mod=mw_rss_topstories
2026-02-01 14:11,International,MarketWatch,Loading up on your employer’s stock is tempting in a bull market. But how much is too much?,0.0,Neutral,Low,https://www.marketwatch.com/story/loading-up-on-your-employers-stock-is-tempting-in-a-bull-market-but-how-much-is-too-much-ec90fec9?mod=mw_rss_topstories
2026-02-01 14:11,International,Investing.com,"5 big analyst AI moves: Apple faces ’further downside’; ASML, AMAT upgraded",0.0,Neutral,Low,https://www.investing.com/news/stock-market-news/5-big-analyst-ai-moves-apple-faces-further-downside-asml-amat-upgraded-4477654
2026-02-01 14:11,International,Investing.com,How AI‑related investment in China will unfold?,0.0,Neutral,Low,https://www.investing.com/news/stock-market-news/how-airelated-investment-in-china-will-unfold-4477078
2026-02-01 14:11,International,Investing.com,Hotel stocks - here are winners and losers from weak dollar,-0.494,Bearish,Medium,https://www.investing.com/news/stock-market-news/hotel-stocks--here-are-winners-and-losers-from-weak-dollar-4474662
2026-02-01 14:11,International,Investing.com,UBS discusses top themes for media in 2026,0.202,Bullish,Medium,https://www.investing.com/news/stock-market-news/ubs-discusses-top-themes-for-media-in-2026-4473518
2026-02-01 14:11,International,Investing.com,How does a weaker dollar impact gold and Bitcoin?,-0.44,Bearish,Medium,https://www.investing.com/news/commodities-news/how-does-a-weaker-dollar-impact-gold-and-bitcoin-4471026
2026-02-01 14:11,International,Investing.com,Is the U.K. economy on the brink of a recession? BCA Research weighs in.,-0.421,Bearish,Medium,https://www.investing.com/news/economy-news/is-the-uk-economy-on-the-brink-of-a-recession-bca-research-weighs-in-4470698
2026-02-01 14:11,International,Investing.com,French tech company Capgemini says selling US subsidiary,0.0,Neutral,Low,https://www.investing.com/news/stock-market-news/french-tech-company-capgemini-says-selling-us-subsidiary-4477689
2026-02-01 14:11,International,Investing.com,Street Calls of the Week,0.0,Neutral,Low,https://www.investing.com/news/stock-market-news/street-calls-of-the-week-4477688
2026-02-01 14:11,International,Investing.com,India budget makes bet on manufacturing; transaction tax hike spooks markets,0.0,Neutral,Low,https://www.investing.com/news/economy-news/india-budget-to-promote-reforms-as-room-for-spending-shrinks-4477676
2026-02-01 14:11,International,Investing.com,Will the ECB respond to the rising euro? Analyst weighs,0.0,Neutral,Low,https://www.investing.com/news/economy-news/will-the-ecb-respond-to-the-rising-euro-analyst-weighs-4473023
