Date,Time,Symbol,Company,Severity,Current_Price,Change_%,RSI,Volume_Ratio,Risk_Flags,Action_Required
2026-02-02,11:44,DHPL,DHPL,High,0,0,50,13456.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DIIL,DIIL,High,0,0,50,1154.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DINT,DINT,High,0,0,50,16.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DKTM,DKTM,High,0,0,50,2000.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DLL,DLL,High,0,0,50,961.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DMC,DMC,High,0,0,50,116.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DMTM,DMTM,High,0,0,50,4459.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DNCC,DNCC,High,0,0,50,19548.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DOL,DOL,High,0,0,50,44368.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DSFL,DSFL,High,0,0,50,4434000.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DSIL,DSIL,High,0,0,50,58894.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DSL,DSL,High,0,0,50,125157.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DWAE,DWAE,High,0,0,50,826.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DWTM,DWTM,High,0,0,50,3650.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,DYNO,DYNO,High,0,0,50,57.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ECOP,ECOP,High,0,0,50,51755.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,EFERT,EFERT,High,0,0,50,356017.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,EFUG,EFUG,High,0,0,50,1105.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,EFUL,EFUL,High,0,0,50,3391.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ELSM,ELSM,High,0,0,50,100.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,EMCO,EMCO,High,0,0,50,10100.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ENGROH,ENGROH,High,0,0,50,455183.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,EPCL,EPCL,High,0,0,50,266453.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,EPQL,EPQL,High,0,0,50,59579.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ESBL,ESBL,High,0,0,50,43777.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,EWIC,EWIC,High,0,0,50,22.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,EXIDE,EXIDE,High,0,0,50,1451.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FABL,FABL,High,0,0,50,214378.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FASM,FASM,High,0,0,50,6.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FATIMA,FATIMA,High,0,0,50,668509.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FCCL,FCCL,High,0,0,50,2924848.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FCEL,FCEL,High,0,0,50,188601.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FCEPL,FCEPL,High,0,0,50,128501.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FCIBL,FCIBL,High,0,0,50,1685.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FCL,FCL,High,0,0,50,533509.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FCSC,FCSC,High,0,0,50,296768.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FDPL,FDPL,High,0,0,50,437402.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FECM,FECM,High,0,0,50,24479.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FECTC,FECTC,High,0,0,50,39215.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FEM,FEM,High,0,0,50,5800.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FEROZ,FEROZ,High,0,0,50,2422.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FFC,FFC,High,0,0,50,2551517.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FFL,FFL,High,0,0,50,1880567.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FFLM,FFLM,High,0,0,50,17428.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FHAM,FHAM,High,0,0,50,403060.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FIBLM,FIBLM,High,0,0,50,1175546.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FIL,FIL,High,0,0,50,8.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FLYNG,FLYNG,High,0,0,50,56942.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FML,FML,High,0,0,50,37411.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FNBM,FNBM,High,0,0,50,384000.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FNEL,FNEL,High,0,0,50,111550721.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FPJM,FPJM,High,0,0,50,16576.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FPRM,FPRM,High,0,0,50,106.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FRCL,FRCL,High,0,0,50,22.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FRSM,FRSM,High,0,0,50,30.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FSWL,FSWL,High,0,0,50,22.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FTMM,FTMM,High,0,0,50,210.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FTSM,FTSM,High,0,0,50,8676.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,FZCM,FZCM,High,0,0,50,9268.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GADT,GADT,High,0,0,50,6687.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GAL,GAL,High,0,0,50,50721.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GAMON,GAMON,High,0,0,50,12621.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GATI,GATI,High,0,0,50,11610.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GATM,GATM,High,0,0,50,206353.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GCIL,GCIL,High,0,0,50,959122.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GCWL,GCWL,High,0,0,50,1805962.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GEMBCEM,GEMBCEM,High,0,0,50,200.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GEMMEL,GEMMEL,High,0,0,50,2500.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GEMNETS,GEMNETS,High,0,0,50,15.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GEMPACRA,GEMPACRA,High,0,0,50,61640.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GEMPAPL,GEMPAPL,High,0,0,50,500.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GEMSPNL,GEMSPNL,High,0,0,50,600.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GFIL,GFIL,High,0,0,50,978.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GGGL,GGGL,High,0,0,50,215584.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GGL,GGL,High,0,0,50,117875.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GHGL,GHGL,High,0,0,50,26784.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GHNI,GHNI,High,0,0,50,285532.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GLAXO,GLAXO,High,0,0,50,21002.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GLPL,GLPL,High,0,0,50,22674.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GOC,GOC,High,0,0,50,201.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GRR,GRR,High,0,0,50,60730.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GRYL,GRYL,High,0,0,50,10116.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GSPM,GSPM,High,0,0,50,2699.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GTYR,GTYR,High,0,0,50,122020.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GUSM,GUSM,High,0,0,50,1151.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GVGL,GVGL,High,0,0,50,4840.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,GWLC,GWLC,High,0,0,50,214499.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HABSM,HABSM,High,0,0,50,755.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HADC,HADC,High,0,0,50,499500.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HAEL,HAEL,High,0,0,50,2350.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HAFL,HAFL,High,0,0,50,51.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HALEON,HALEON,High,0,0,50,23419.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HASCOL,HASCOL,High,0,0,50,37904409.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HBL,HBL,High,0,0,50,103398.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HBLTETF,HBLTETF,High,0,0,50,27500.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HCAR,HCAR,High,0,0,50,73558.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HGFA,HGFA,High,0,0,50,1500.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HICL,HICL,High,0,0,50,5439.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HIFA,HIFA,High,0,0,50,26008.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HINO,HINO,High,0,0,50,2170.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HINOON,HINOON,High,0,0,50,9100.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HIRAT,HIRAT,High,0,0,50,68505.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HMB,HMB,High,0,0,50,145336.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HMIM,HMIM,High,0,0,50,3000.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HPL,HPL,High,0,0,50,67.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HRPL,HRPL,High,0,0,50,260.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HSPI,HSPI,High,0,0,50,99532.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HTL,HTL,High,0,0,50,33880.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HUBC,HUBC,High,0,0,50,1172667.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HUMNL,HUMNL,High,0,0,50,1065587.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,HWQS,HWQS,High,0,0,50,10700.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IBLHL,IBLHL,High,0,0,50,60401.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ICCI,ICCI,High,0,0,50,1542.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ICIBL,ICIBL,High,0,0,50,86382.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ICL,ICL,High,0,0,50,81181.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IDRT,IDRT,High,0,0,50,12233.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IDSM,IDSM,High,0,0,50,5410.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IDYM,IDYM,High,0,0,50,26440.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IGIHL,IGIHL,High,0,0,50,11855.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IGIL,IGIL,High,0,0,50,213.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ILP,ILP,High,0,0,50,620054.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IMAGE,IMAGE,High,0,0,50,322818.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IML,IML,High,0,0,50,1601.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IMS,IMS,High,0,0,50,50520.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,INDU,INDU,High,0,0,50,1729.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,INIL,INIL,High,0,0,50,36743.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,INKL,INKL,High,0,0,50,500.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IPAK,IPAK,High,0,0,50,65949.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,IREIT,IREIT,High,0,0,50,150193.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ISIL,ISIL,High,0,0,50,6.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ISL,ISL,High,0,0,50,124193.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,ITTEFAQ,ITTEFAQ,High,0,0,50,93749.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JATM,JATM,High,0,0,50,561.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JDMT,JDMT,High,0,0,50,4.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JDWS,JDWS,High,0,0,50,1109.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JGICL,JGICL,High,0,0,50,3340.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JLICL,JLICL,High,0,0,50,25332.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JSBL,JSBL,High,0,0,50,4457.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JSCL,JSCL,High,0,0,50,4613.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JSCLPSA,JSCLPSA,High,0,0,50,10000.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JSGBETF,JSGBETF,High,0,0,50,23000.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JSGCL,JSGCL,High,0,0,50,23.0,Abnormal volume spike (3x avg),Review immediately
2026-02-02,11:44,JSIL,JSIL,High,0,0,50,5202.0,Abnormal volume spike (3x avg),Review immediately
