Time,Category,Source,Headline,Sentiment_Score,Sentiment,Market_Impact,URL
2026-01-31 17:30,National (Pakistan),The News,Griff reveals priceless career advice Taylor Swift gave,0.202,Bullish,Medium,https://www.thenews.com.pk/latest/1390500-griff-gushes-over-taylor-swifts-support
2026-01-31 17:30,National (Pakistan),The News,Charli xcx gets honest about prospects of making James Bond theme song,0.67,Bullish,High,https://www.thenews.com.pk/latest/1390501-charli-xcx-reveals-if-she-would-do-james-bond-theme-song
2026-01-31 17:30,National (Pakistan),The News,Tom Holland gets emotional as 'Spider-Man 4' filming nears end,0.153,Bullish,Low,https://www.thenews.com.pk/latest/1390498-tom-holland-gets-emotional-as-spider-man-4-filming-nears-end
2026-01-31 17:30,National (Pakistan),The News,Eugene and Dan Levy share tributes for 'Schitt's Creek' icon Catherine O'Hara,0.296,Bullish,Medium,https://www.thenews.com.pk/latest/1390480-eugene-and-dan-levy-break-silence-over-catherine-oharas-death
2026-01-31 17:30,National (Pakistan),The News,Why Violet Bridgerton pulled back in Lord Marcus romance revealed,0.557,Bullish,High,https://www.thenews.com.pk/latest/1390495-lady-violet-lord-marcuss-budding-romance-explained
2026-01-31 17:30,National (Pakistan),The News,"Victoria, David Beckham's major strategy after Brooklyn blistering public attack revealed",-0.477,Bearish,Medium,https://www.thenews.com.pk/latest/1390490-victoria-david-beckhams-major-strategy-after-brooklyn-blistering-public-attack-revealed
2026-01-31 17:30,National (Pakistan),The News,"Danielle Bernstein, Cooper Weisman call it quits 7 months after getting engaged",0.402,Bullish,Medium,https://www.thenews.com.pk/latest/1390489-danielle-bernstein-cooper-weisman-call-it-quits-7-months-after-getting-engaged
2026-01-31 17:30,National (Pakistan),The News,Hip-hop pioneer Michael '5000' Watts breathes his last at 52,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390484-hip-hop-pioneer-michael-5000-watts-breathes-his-last-at-52
2026-01-31 17:30,International,MarketWatch,‘Bearish engulfing’ patterns are warning you: Don’t buy the dip in gold-miner stocks,-0.34,Bearish,Medium,https://www.marketwatch.com/story/bearish-engulfing-patterns-are-warning-you-dont-buy-the-dip-in-gold-miner-stocks-05ee0e59?mod=mw_rss_topstories
2026-01-31 17:30,International,MarketWatch,A luxury ‘phobia’ is gripping these consumers. It’s a red flag for luxury brands like Chanel and Gucci.,0.361,Bullish,Medium,https://www.marketwatch.com/story/luxury-phobia-is-turning-the-chinese-away-from-conspicuous-consumption-and-toward-local-hero-domestic-brands-7de8be25?mod=mw_rss_topstories
2026-01-31 17:30,International,MarketWatch,The IRS is trying to make the best of a government shutdown. Here’s how to protect your refund.,0.778,Bullish,High,https://www.marketwatch.com/story/the-irs-is-trying-to-make-the-best-of-a-government-shutdown-heres-how-to-protect-your-refund-156c1294?mod=mw_rss_topstories
2026-01-31 17:30,International,MarketWatch,My untrustworthy and selfish brother is executor of our family estate. How do I stop him from cheating us?,-0.836,Bearish,High,https://www.marketwatch.com/story/my-distrustful-and-selfish-brother-is-executor-of-our-family-estate-how-can-i-clip-his-wings-a1958a91?mod=mw_rss_topstories
2026-01-31 17:30,International,MarketWatch,Kevin Warsh isn’t who investors think he is — how you can profit from their mistake,0.128,Bullish,Low,https://www.marketwatch.com/story/trump-picked-kevin-warsh-to-boost-markets-what-this-means-for-your-portfolio-f83826cb?mod=mw_rss_topstories
2026-01-31 17:30,International,MarketWatch,Most of us make assumptions about growth and value stocks. Here’s what we get wrong.,0.226,Bullish,Medium,https://www.marketwatch.com/story/most-of-us-make-assumptions-about-growth-and-value-stocks-heres-what-we-get-wrong-19da9b31?mod=mw_rss_topstories
2026-01-31 17:30,International,MarketWatch,Gold and silver’s $7 trillion wipeout delivers a painful lesson about risk,-0.612,Bearish,High,https://www.marketwatch.com/story/gold-and-silvers-7-trillion-wipeout-delivers-a-painful-lesson-about-risk-22dbf70f?mod=mw_rss_topstories
2026-01-31 17:30,International,MarketWatch,Oil prices unexpectedly score first monthly gain in half a year. So what’s the next move for OPEC+?,0.527,Bullish,High,https://www.marketwatch.com/story/oil-prices-unexpectedly-score-first-monthly-gain-in-half-a-year-so-whats-the-next-move-for-opec-eac5bd6f?mod=mw_rss_topstories
2026-01-31 17:30,International,MarketWatch,Trump picking Kevin Warsh as Fed chair wasn’t enough to soothe shaky markets,0.153,Bullish,Low,https://www.marketwatch.com/story/trump-picking-kevin-warsh-as-fed-chair-wasnt-enough-to-soothe-shaky-markets-2f0137ad?mod=mw_rss_topstories
2026-01-31 17:30,International,MarketWatch,"‘These are college students … not NFL players.’ Deion Sanders’s new $5,000 fines for Colorado players blur the lines around professional sports.",0.0,Neutral,Low,https://www.marketwatch.com/story/these-are-college-students-not-nfl-players-deion-sanderss-new-5-000-fines-for-colorado-players-blur-the-lines-around-professional-sports-dc9f5364?mod=mw_rss_topstories
2026-01-31 17:30,International,Investing.com,"Explosion occurs at Iran’s southern port of Bandar Abbas, Iranian media reports",0.0,Neutral,Low,https://www.investing.com/news/world-news/explosion-occurs-at-irans-southern-port-of-bandar-abbas-iranian-media-reports-4477646
2026-01-31 17:30,International,Investing.com,"Drone strikes in Ethiopia’s Tigray region kill one, injure another",-0.802,Bearish,High,https://www.investing.com/news/world-news/drone-strikes-in-ethiopias-tigray-region-kill-one-injure-another-4477645
2026-01-31 17:30,International,Investing.com,Ex-CNN journalist Don Lemon pleads not guilty to Minnesota protest charges,-0.195,Bearish,Low,https://www.investing.com/news/general-news/former-cnn-anchor-don-lemon-arrested-cbs-reports-4476027
2026-01-31 17:30,International,Investing.com,"Israeli strikes kill 26 in Gaza, health officials say",-0.802,Bearish,High,https://www.investing.com/news/world-news/israeli-strikes-kill-12-in-gaza-health-ministry-says-4477638
2026-01-31 17:30,International,Investing.com,Cubans under siege as US stranglehold sets in,0.0,Neutral,Low,https://www.investing.com/news/commodities-news/cubans-under-siege-as-us-stranglehold-sets-in-4477644
2026-01-31 17:30,International,Investing.com,Warsh ’regime change’ faces steep hurdles at a sprawling US central bank,0.0,Neutral,Low,https://www.investing.com/news/economy-news/warsh-regime-change-faces-steep-hurdles-at-a-sprawling-us-central-bank-4477643
2026-01-31 17:30,International,Investing.com,"CBS News chief Weiss touts commentator push, draws mixed reaction in newsroom",-0.026,Neutral,Low,https://www.investing.com/news/stock-market-news/cbs-news-chief-weiss-touts-commentator-push-draws-mixed-reaction-in-newsroom-4477642
2026-01-31 17:30,International,Investing.com,Samsara stock plunges 48% after InvestingPro’s overvalued warning,-0.34,Bearish,Medium,https://www.investing.com/news/investment-ideas/samsara-stock-plunges-48-after-investingpros-overvalued-warning-93CH-4477641
2026-01-31 17:30,International,Investing.com,Japan’s Takaichi cites weak yen’s benefits even as her government threatens intervention,-0.44,Bearish,Medium,https://www.investing.com/news/economy-news/japans-takaichi-cites-weak-yens-benefits-even-as-her-government-threatens-intervention-4477640
2026-01-31 17:30,International,Investing.com,Thousands flee northwest Pakistan after mosques warn of possible military action,-0.103,Bearish,Low,https://www.investing.com/news/world-news/thousands-flee-northwest-pakistan-after-mosques-warn-of-possible-military-action-4477636
